time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2019-07-17T16:01:42.400Z,40.5721259,-111.7252843,2037.084,-0.82,-6.51,4.10,0.745,1.142,0.26,262.82083,0.03360,,13
2019-07-17T16:01:42.600Z,40.5721237,-111.7252990,2036.219,-1.65,-6.22,4.45,0.746,1.144,0.27,255.14314,0.03451,,12
2019-07-17T16:01:42.800Z,40.5721200,-111.7253131,2035.270,-2.52,-6.07,4.92,0.746,1.144,0.26,247.45390,0.03167,,12
2019-07-17T16:01:43.000Z,40.5721148,-111.7253266,2034.271,-3.34,-5.70,5.37,0.743,1.136,0.24,239.63119,0.02819,,13
2019-07-17T16:01:43.200Z,40.5721080,-111.7253396,2033.226,-4.25,-5.44,5.71,0.741,1.133,0.25,232.00127,0.02791,,13
2019-07-17T16:01:43.400Z,40.5720995,-111.7253524,2032.102,-5.14,-5.33,5.99,0.740,1.128,0.25,226.03964,0.02625,,13
2019-07-17T16:01:43.600Z,40.5720896,-111.7253643,2030.980,-5.79,-4.89,6.16,0.736,1.119,0.23,220.18308,0.02355,,13
2019-07-17T16:01:43.800Z,40.5720782,-111.7253748,2029.834,-6.77,-4.13,6.18,0.732,1.112,0.23,211.38504,0.02288,,13
2019-07-17T16:01:44.000Z,40.5720654,-111.7253836,2028.705,-7.46,-3.47,6.18,0.729,1.104,0.23,204.94537,0.02235,,13
2019-07-17T16:01:44.200Z,40.5720514,-111.7253911,2027.554,-8.27,-2.84,6.12,0.729,1.101,0.23,198.95298,0.02155,,13
2019-07-17T16:01:44.400Z,40.5720360,-111.7253966,2026.357,-8.95,-1.74,6.15,0.729,1.098,0.22,191.00183,0.02000,,13
2019-07-17T16:01:44.600Z,40.5720194,-111.7253995,2025.195,-9.53,-0.79,6.23,0.729,1.095,0.23,184.73876,0.02015,,13
2019-07-17T16:01:44.800Z,40.5720018,-111.7254000,2023.994,-9.92,0.29,6.46,0.727,1.086,0.23,178.32550,0.01942,,13
2019-07-17T16:01:45.000Z,40.5719837,-111.7253980,2022.661,-10.32,1.52,7.00,0.729,1.084,0.23,171.62133,0.01831,,13
2019-07-17T16:01:45.200Z,40.5719653,-111.7253937,2021.270,-10.22,2.37,7.31,0.730,1.083,0.23,166.94398,0.01799,,13
2019-07-17T16:01:45.400Z,40.5719468,-111.7253873,2019.803,-10.40,3.15,7.49,0.732,1.084,0.24,163.14925,0.01818,,13
2019-07-17T16:01:45.600Z,40.5719280,-111.7253788,2018.320,-10.65,4.18,7.60,0.735,1.086,0.24,158.57058,0.01747,,13
2019-07-17T16:01:45.800Z,40.5719085,-111.7253678,2016.814,-10.92,5.13,7.75,0.735,1.084,0.22,154.83679,0.01534,,13
2019-07-17T16:01:46.000Z,40.5718885,-111.7253544,2015.271,-11.19,6.15,7.51,0.734,1.079,0.23,151.20690,0.01553,,13
2019-07-17T16:01:46.200Z,40.5718679,-111.7253396,2013.758,-11.58,6.40,7.59,0.733,1.076,0.22,151.07158,0.01442,,13
2019-07-17T16:01:46.400Z,40.5718472,-111.7253244,2012.261,-11.36,6.54,7.74,0.732,1.071,0.22,150.07078,0.01445,,13
2019-07-17T16:01:46.600Z,40.5718264,-111.7253086,2010.711,-11.60,6.85,7.58,0.730,1.062,0.22,149.43742,0.01423,,13
2019-07-17T16:01:46.800Z,40.5718055,-111.7252931,2009.220,-11.62,6.50,7.48,0.725,1.050,0.20,150.77821,0.01310,,13
2019-07-17T16:01:47.000Z,40.5717844,-111.7252781,2007.761,-11.82,6.35,7.44,0.722,1.046,0.21,151.75419,0.01369,,13
2019-07-17T16:01:47.200Z,40.5717630,-111.7252642,2006.233,-11.81,5.50,7.40,0.719,1.037,0.20,155.02827,0.01335,,13
2019-07-17T16:01:47.400Z,40.5717416,-111.7252519,2004.659,-11.99,4.87,7.86,0.716,1.026,0.21,157.89440,0.01387,,13
2019-07-17T16:01:47.600Z,40.5717199,-111.7252419,2003.080,-12.03,3.75,8.35,0.720,1.029,0.33,162.68666,0.02183,,13
2019-07-17T16:01:47.800Z,40.5716986,-111.7252341,2001.387,-11.76,2.97,8.93,0.730,1.034,0.36,165.82627,0.02390,,13
2019-07-17T16:01:48.000Z,40.5716775,-111.7252286,1999.612,-11.65,1.73,9.18,0.736,1.027,0.24,171.55343,0.01607,,13
2019-07-17T16:01:48.200Z,40.5716565,-111.7252262,1997.718,-11.73,0.26,9.97,0.735,1.024,0.24,178.73022,0.01559,,13
2019-07-17T16:01:48.400Z,40.5716356,-111.7252267,1995.643,-11.52,-0.72,10.75,0.734,1.020,0.23,183.57633,0.01458,,13
2019-07-17T16:01:48.600Z,40.5716155,-111.7252301,1993.494,-10.91,-2.23,10.83,0.733,1.016,0.23,191.55211,0.01481,,13
2019-07-17T16:01:48.800Z,40.5715963,-111.7252373,1991.296,-10.62,-3.91,11.20,0.731,1.013,0.23,200.21236,0.01445,,13
2019-07-17T16:01:49.000Z,40.5715778,-111.7252493,1989.089,-10.05,-6.15,10.90,0.729,1.010,0.23,211.46414,0.01433,,13
2019-07-17T16:01:49.200Z,40.5715605,-111.7252655,1986.944,-9.31,-7.71,10.64,0.726,1.006,0.23,219.62958,0.01428,,13
2019-07-17T16:01:49.400Z,40.5715441,-111.7252849,1984.829,-9.08,-8.85,10.30,0.725,1.007,0.23,224.26507,0.01408,,13
2019-07-17T16:01:49.600Z,40.5715290,-111.7253075,1982.812,-7.83,-10.28,9.76,0.722,1.004,0.23,232.70445,0.01420,,13
2019-07-17T16:01:49.800Z,40.5715153,-111.7253321,1980.934,-7.57,-10.69,9.07,0.720,1.001,0.22,234.69622,0.01381,,13
2019-07-17T16:01:50.000Z,40.5715025,-111.7253584,1979.185,-6.83,-11.74,8.57,0.717,1.000,0.22,239.81037,0.01370,,13
2019-07-17T16:01:50.200Z,40.5714915,-111.7253871,1977.499,-5.52,-12.59,8.30,0.715,1.001,0.23,246.32528,0.01432,,13
2019-07-17T16:01:50.400Z,40.5714825,-111.7254177,1975.981,-4.59,-13.43,7.10,0.713,1.001,0.21,251.13100,0.01323,,13
2019-07-17T16:01:50.600Z,40.5714744,-111.7254490,1974.667,-4.52,-13.13,6.09,0.711,1.000,0.21,251.00399,0.01385,,13
2019-07-17T16:01:50.800Z,40.5714671,-111.7254797,1973.551,-3.77,-13.05,5.17,0.710,1.003,0.23,253.88658,0.01582,,13
2019-07-17T16:01:51.000Z,40.5714610,-111.7255105,1972.561,-3.08,-13.03,4.24,0.711,1.006,0.24,256.70067,0.01709,,13
2019-07-17T16:01:51.200Z,40.5714560,-111.7255377,1971.774,-2.73,-10.04,3.66,0.713,1.012,0.28,254.78835,0.02539,,13
2019-07-17T16:01:51.400Z,40.5714512,-111.7255615,1971.268,-2.68,-10.40,2.90,0.715,1.020,0.25,255.54970,0.02247,,13
2019-07-17T16:01:51.600Z,40.5714461,-111.7255846,1970.779,-2.99,-9.38,2.15,0.719,1.032,0.28,252.31963,0.02779,,13
2019-07-17T16:01:51.800Z,40.5714415,-111.7256054,1970.288,-2.24,-8.33,2.77,0.722,1.047,0.29,254.94878,0.03201,,13
2019-07-17T16:01:52.000Z,40.5714384,-111.7256232,1969.797,-1.74,-7.03,2.54,0.726,1.063,0.28,256.09807,0.03648,,13
2019-07-17T16:01:52.200Z,40.5714376,-111.7256375,1969.156,0.45,-5.07,3.22,0.729,1.080,0.31,275.07213,0.05147,,13
2019-07-17T16:01:52.400Z,40.5714383,-111.7256468,1968.436,0.13,-2.96,3.41,0.734,1.094,0.33,272.51475,0.07305,,13
2019-07-17T16:01:52.600Z,40.5714396,-111.7256531,1967.900,1.36,-2.50,2.56,0.739,1.110,0.34,298.54619,0.08882,,13
2019-07-17T16:01:52.800Z,40.5714430,-111.7256587,1967.267,2.57,-2.64,4.43,0.746,1.132,0.36,314.23024,0.06248,,13
2019-07-17T16:01:53.000Z,40.5714470,-111.7256635,1966.396,2.22,-1.89,5.70,0.752,1.153,0.39,319.59054,0.06091,,13
2019-07-17T16:01:53.200Z,40.5714524,-111.7256668,1965.981,4.05,-1.27,0.52,0.768,1.186,0.53,342.58961,0.12394,,13
2019-07-17T16:01:53.400Z,40.5714569,-111.7256695,1965.993,1.23,-1.13,-0.04,0.802,1.223,0.64,317.42634,0.38306,,13
2019-07-17T16:01:53.600Z,40.5714591,-111.7256700,1966.079,1.04,0.45,-1.16,0.840,1.263,0.59,23.39776,0.36383,,13
2019-07-17T16:01:53.800Z,40.5714605,-111.7256698,1966.363,0.62,-0.30,-0.92,0.884,1.308,0.57,334.17901,0.49597,,13
2019-07-17T16:01:54.000Z,40.5714613,-111.7256695,1966.705,0.54,0.17,-0.92,0.933,1.348,0.53,17.47477,0.49064,,13
2019-07-17T16:01:54.200Z,40.5714624,-111.7256695,1966.819,0.57,-0.07,-0.35,0.981,1.384,0.55,352.99873,0.81780,,13
2019-07-17T16:01:54.400Z,40.5714628,-111.7256686,1966.684,-0.16,0.50,-0.06,1.183,1.485,0.60,107.74467,1.13552,,13
2019-07-17T16:01:54.600Z,40.5714627,-111.7256683,1966.910,0.01,-0.25,-0.74,1.207,1.513,0.57,272.29061,0.72969,,13
2019-07-17T16:01:54.800Z,40.5714632,-111.7256687,1966.984,-0.17,0.27,-0.45,1.227,1.539,0.62,122.19573,1.12393,,11
2019-07-17T16:01:55.000Z,40.5714637,-111.7256695,1966.759,-0.20,0.33,-0.24,1.237,1.553,0.59,121.21840,1.29835,,11
2019-07-17T16:01:55.200Z,40.5714638,-111.7256696,1966.877,-0.19,0.05,-0.17,1.248,1.586,0.52,165.25644,2.00148,,12
2019-07-17T16:01:55.400Z,40.5714641,-111.7256705,1966.853,0.04,-0.02,-0.21,1.263,1.621,0.49,333.43495,2.28216,,12
2019-07-17T16:01:55.600Z,40.5714643,-111.7256714,1966.955,-0.08,-0.08,-0.78,1.274,1.642,0.48,225.00000,0.60901,,12
2019-07-17T16:01:55.800Z,40.5714638,-111.7256711,1967.407,-0.67,-0.23,-0.84,1.281,1.661,0.38,198.94650,0.34583,,12
2019-07-17T16:01:56.000Z,40.5714617,-111.7256716,1967.692,-1.59,-0.14,-0.88,1.284,1.674,0.32,185.03193,0.17557,,12
2019-07-17T16:01:56.200Z,40.5714589,-111.7256726,1967.741,-1.33,-0.62,0.06,1.289,1.704,0.43,204.99331,0.29279,,12
2019-07-17T16:01:56.400Z,40.5714569,-111.7256729,1967.897,-0.55,-0.59,0.22,1.292,1.732,0.44,227.00955,0.52628,,12
2019-07-17T16:01:56.600Z,40.5714564,-111.7256729,1967.837,0.10,0.49,0.03,1.292,1.758,0.42,78.46538,0.83833,,12
2019-07-17T16:01:56.800Z,40.5714561,-111.7256711,1967.858,0.26,0.24,-0.09,1.294,1.781,0.39,42.70939,1.06819,,12
2019-07-17T16:01:57.000Z,40.5714560,-111.7256690,1968.061,-0.01,0.46,-0.18,1.295,1.807,0.40,91.24536,0.80961,,12
2019-07-17T16:01:57.200Z,40.5714563,-111.7256682,1968.021,0.12,0.36,-0.30,1.294,1.835,0.45,71.56505,0.93026,,12
2019-07-17T16:01:57.400Z,40.5714566,-111.7256663,1968.058,0.08,0.90,-0.37,1.297,1.863,0.43,84.92039,0.44041,,12
2019-07-17T16:01:57.600Z,40.5714559,-111.7256661,1967.834,0.02,0.05,-0.59,1.290,1.876,0.51,68.19859,0.86083,,12
2019-07-17T16:01:57.800Z,40.5714546,-111.7256650,1967.979,-0.34,-0.18,-0.65,1.269,1.870,0.45,207.89727,0.59578,,11
2019-07-17T16:01:58.000Z,40.5714536,-111.7256613,1967.721,-0.14,0.02,-0.14,1.247,1.867,0.41,171.86990,2.06033,,12
2019-07-17T16:01:58.200Z,40.5714545,-111.7256561,1967.543,-0.09,-0.05,-0.32,1.225,1.871,0.44,209.05460,1.30892,,12
2019-07-17T16:01:58.400Z,40.5714544,-111.7256536,1967.701,-0.16,-0.17,-0.81,1.207,1.863,0.39,226.73570,0.46265,,12
2019-07-17T16:01:58.600Z,40.5714538,-111.7256523,1968.193,0.04,0.15,-0.85,1.196,1.857,0.41,75.06858,0.47450,,12
2019-07-17T16:01:58.800Z,40.5714545,-111.7256489,1968.188,-0.08,-0.06,-1.11,1.185,1.868,0.42,216.86990,0.37685,,12
2019-07-17T16:01:59.000Z,40.5714541,-111.7256484,1968.254,-0.63,-0.03,-0.96,1.177,1.872,0.41,182.72631,0.35694,,12
2019-07-17T16:01:59.200Z,40.5714528,-111.7256485,1968.483,-0.77,-0.11,-0.94,1.167,1.876,0.40,188.13010,0.32785,,12
2019-07-17T16:01:59.400Z,40.5714511,-111.7256488,1968.709,-0.69,0.11,-0.88,1.162,1.879,0.39,170.94211,0.34708,,13
2019-07-17T16:01:59.600Z,40.5714502,-111.7256485,1968.723,-0.35,0.68,-0.26,1.158,1.888,0.32,117.23515,0.39615,,13
2019-07-17T16:01:59.800Z,40.5714495,-111.7256469,1968.809,-0.04,0.72,-0.63,1.156,1.899,0.34,93.17983,0.35507,,12
2019-07-17T16:02:00.000Z,40.5714499,-111.7256457,1968.806,0.35,0.82,-0.18,1.153,1.905,0.25,66.88579,0.27486,,12
2019-07-17T16:02:00.200Z,40.5714504,-111.7256451,1968.666,0.23,-0.01,0.02,1.145,1.910,0.23,357.51045,0.99531,,12
2019-07-17T16:02:00.400Z,40.5714498,-111.7256458,1968.712,0.21,-0.62,-0.02,1.138,1.910,0.27,288.71174,0.41227,,12
2019-07-17T16:02:00.600Z,40.5714499,-111.7256465,1968.656,0.08,-0.29,-0.11,1.127,1.915,0.24,285.42216,0.74927,,12
2019-07-17T16:02:00.800Z,40.5714498,-111.7256476,1968.670,-0.05,-0.11,0.02,1.117,1.921,0.25,245.55605,2.04124,,12
2019-07-17T16:02:01.000Z,40.5714495,-111.7256494,1968.757,0.01,-0.45,0.00,1.107,1.927,0.23,271.27303,0.51098,,12
2019-07-17T16:02:01.200Z,40.5714494,-111.7256504,1968.790,-0.08,0.15,-0.01,1.103,1.935,0.27,118.07249,1.58549,,12
2019-07-17T16:02:01.400Z,40.5714492,-111.7256515,1968.874,0.01,0.04,-0.06,1.100,1.942,0.35,75.96376,4.80762,,12
2019-07-17T16:02:01.600Z,40.5714491,-111.7256523,1968.934,0.07,0.12,-0.03,1.097,1.949,0.25,59.74356,1.75899,,12
2019-07-17T16:02:01.800Z,40.5714492,-111.7256531,1969.071,0.17,0.12,0.06,1.093,1.954,0.28,35.21759,1.29292,,12
2019-07-17T16:02:02.000Z,40.5714492,-111.7256541,1969.237,0.05,-0.06,-0.10,1.089,1.956,0.29,309.80557,2.28552,,13
