timestamp,gps_time,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,uT,uT,uT,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
55518.899000,2025-05-04T03:43:17.382Z,0.540499,0.805894,0.241653,-0.715731,0.591407,-0.371440,-0.442256,0.027805,0.896458,1.7765,26.2479,-52.9410,0.006830,0.923820,-0.411130,0.648842,0.694175,-0.345895,-0.011253,-0.001091,0.019383,0.027805,0.896458,-0.442256,-0.009175,0.015062,-0.013874,-0.2440,0.0000,-0.1220,0.870110,0.114711,0.196501,-0.437193,0.2995,-0.0683,0.2780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55518.974000,2025-05-04T03:43:17.457Z,0.540795,0.805642,0.241829,-0.715485,0.591750,-0.371366,-0.442291,0.027808,0.896441,1.7768,26.2501,-52.9164,0.007810,0.921380,-0.411130,0.647103,0.692318,-0.346386,-0.011032,0.000357,0.017224,0.027808,0.896441,-0.442291,-0.008198,0.012639,-0.013839,-0.2440,0.0000,-0.1220,0.870199,0.114679,0.196541,-0.437006,0.2965,-0.0701,0.2871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.049000,2025-05-04T03:43:17.532Z,0.541161,0.805353,0.241973,-0.715228,0.592142,-0.371238,-0.442260,0.027833,0.896455,1.7784,26.2482,-52.8879,0.007320,0.923330,-0.409170,0.648560,0.693406,-0.344341,-0.009936,-0.002052,0.018091,0.027833,0.896455,-0.442260,-0.008713,0.014575,-0.011910,-0.2440,0.0610,-0.1220,0.870310,0.114635,0.196549,-0.436793,0.2965,-0.0701,0.2871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.125000,2025-05-04T03:43:17.608Z,0.541116,0.805346,0.242097,-0.715212,0.592155,-0.371246,-0.442341,0.027736,0.896418,1.7722,26.2534,-52.8895,0.006830,0.922850,-0.410640,0.647495,0.694034,-0.345530,-0.011109,-0.001127,0.018298,0.027736,0.896418,-0.442341,-0.009106,0.014132,-0.013299,-0.1830,0.0000,-0.1830,0.870300,0.114611,0.196610,-0.436791,0.3012,-0.0684,0.2819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.200000,2025-05-04T03:43:17.683Z,0.541039,0.805402,0.242082,-0.715256,0.592080,-0.371282,-0.442363,0.027728,0.896407,1.7717,26.2548,-52.8951,0.007320,0.923330,-0.411620,0.647967,0.694276,-0.346615,-0.011106,-0.000328,0.019176,0.027728,0.896407,-0.442363,-0.008608,0.014623,-0.014257,-0.2440,0.0000,-0.1220,0.870277,0.114622,0.196617,-0.436832,0.3031,-0.0727,0.2842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.275000,2025-05-04T03:43:17.758Z,0.541194,0.805271,0.242173,-0.715136,0.592259,-0.371229,-0.442369,0.027720,0.896405,1.7712,26.2551,-52.8826,0.007320,0.922850,-0.410640,0.647660,0.693772,-0.345757,-0.010682,-0.000854,0.018312,0.027720,0.896405,-0.442369,-0.008600,0.014145,-0.013271,-0.2440,0.0000,-0.1220,0.870324,0.114598,0.196634,-0.436736,0.2973,-0.0688,0.2835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.350000,2025-05-04T03:43:17.833Z,0.541342,0.805143,0.242266,-0.715017,0.592432,-0.371181,-0.442380,0.027712,0.896400,1.7707,26.2558,-52.8705,0.007320,0.922360,-0.410640,0.647111,0.693624,-0.345775,-0.010787,-0.000679,0.017873,0.027712,0.896400,-0.442380,-0.008592,0.013660,-0.013260,-0.2440,0.0000,-0.1220,0.870370,0.114576,0.196654,-0.436642,0.2973,-0.0688,0.2835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.425000,2025-05-04T03:43:17.908Z,0.541263,0.805210,0.242220,-0.715076,0.592341,-0.371211,-0.442380,0.027717,0.896399,1.7710,26.2558,-52.8768,0.007810,0.923330,-0.410640,0.648237,0.693776,-0.345961,-0.010161,-0.000751,0.018756,0.027717,0.896399,-0.442380,-0.008107,0.014631,-0.013260,-0.2440,0.0000,-0.1220,0.870345,0.114589,0.196646,-0.436691,0.3036,-0.0681,0.2821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.500000,2025-05-04T03:43:17.983Z,0.541248,0.805220,0.242223,-0.715085,0.592329,-0.371215,-0.442385,0.027709,0.896397,1.7705,26.2562,-52.8779,0.007320,0.922850,-0.410640,0.647592,0.693832,-0.345763,-0.010662,-0.000863,0.018312,0.027709,0.896397,-0.442385,-0.008589,0.014153,-0.013255,-0.2440,0.0000,-0.1220,0.870341,0.114588,0.196649,-0.436698,0.2971,-0.0685,0.2788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.575000,2025-05-04T03:43:18.058Z,0.541163,0.805293,0.242170,-0.715162,0.592230,-0.371224,-0.442364,0.027701,0.896407,1.7700,26.2548,-52.8852,0.007320,0.923330,-0.409660,0.648305,0.693664,-0.344883,-0.010023,-0.001717,0.018309,0.027701,0.896407,-0.442364,-0.008581,0.014623,-0.012296,-0.2440,0.0000,-0.1220,0.870316,0.114592,0.196634,-0.436754,0.3009,-0.0702,0.2807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.650000,2025-05-04T03:43:18.133Z,0.541077,0.805364,0.242126,-0.715224,0.592133,-0.371260,-0.442370,0.027706,0.896405,1.7704,26.2552,-52.8920,0.007810,0.923820,-0.411130,0.648692,0.694074,-0.346398,-0.010306,-0.000565,0.019412,0.027706,0.896405,-0.442370,-0.008096,0.015115,-0.013760,-0.2440,0.0000,-0.1220,0.870289,0.114607,0.196629,-0.436805,0.3009,-0.0702,0.2807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.725000,2025-05-04T03:43:18.208Z,0.540849,0.805541,0.242046,-0.715379,0.591893,-0.371342,-0.442397,0.027686,0.896392,1.7690,26.2569,-52.9096,0.006830,0.922850,-0.411620,0.647456,0.694195,-0.346445,-0.011560,-0.000442,0.018733,0.027686,0.896392,-0.442397,-0.009056,0.014158,-0.014223,-0.2440,0.0000,-0.1220,0.870220,0.114634,0.196629,-0.436935,0.3016,-0.0705,0.2779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.800000,2025-05-04T03:43:18.283Z,0.541190,0.805258,0.242225,-0.715124,0.592279,-0.371218,-0.442391,0.027678,0.896395,1.7686,26.2566,-52.8824,0.007320,0.922850,-0.410150,0.647745,0.693605,-0.345352,-0.010368,-0.001200,0.018096,0.027678,0.896395,-0.442391,-0.008558,0.014155,-0.012759,-0.2440,0.0000,-0.1220,0.870325,0.114583,0.196655,-0.436728,0.3007,-0.0630,0.2883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.875000,2025-05-04T03:43:18.358Z,0.541104,0.805329,0.242183,-0.715193,0.592182,-0.371239,-0.442386,0.027672,0.896398,1.7681,26.2562,-52.8894,0.007320,0.922850,-0.410150,0.647827,0.693524,-0.345359,-0.010366,-0.001189,0.018096,0.027672,0.896398,-0.442386,-0.008552,0.014152,-0.012764,-0.2440,0.0000,-0.1220,0.870299,0.114590,0.196647,-0.436781,0.2987,-0.0684,0.2780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55519.950000,2025-05-04T03:43:18.433Z,0.541011,0.805398,0.242159,-0.715248,0.592088,-0.371285,-0.442412,0.027665,0.896385,1.7678,26.2579,-52.8963,0.007320,0.921870,-0.411130,0.646874,0.693239,-0.346266,-0.011111,-0.000143,0.017651,0.027665,0.896385,-0.442412,-0.008545,0.013185,-0.013718,-0.2440,0.0000,-0.1220,0.870271,0.114605,0.196655,-0.436831,0.2987,-0.0684,0.2780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.025000,2025-05-04T03:43:18.508Z,0.541200,0.805222,0.242321,-0.715066,0.592329,-0.371250,-0.442473,0.027645,0.896356,1.7665,26.2618,-52.8796,0.006830,0.924310,-0.410640,0.648464,0.695062,-0.345549,-0.010592,-0.001736,0.019609,0.027645,0.896356,-0.442473,-0.009015,0.015654,-0.013167,-0.1830,0.0000,-0.1220,0.870328,0.114582,0.196706,-0.436700,0.3019,-0.0654,0.2871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.100000,2025-05-04T03:43:18.583Z,0.541313,0.805115,0.242426,-0.714938,0.592474,-0.371265,-0.442542,0.027652,0.896321,1.7670,26.2662,-52.8689,0.007810,0.923330,-0.410640,0.648064,0.693922,-0.345990,-0.009999,-0.000861,0.018758,0.027652,0.896321,-0.442542,-0.008042,0.014709,-0.013098,-0.1830,0.0000,-0.1220,0.870360,0.114584,0.196748,-0.436616,0.3023,-0.0610,0.2830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.175000,2025-05-04T03:43:18.658Z,0.541388,0.805032,0.242532,-0.714830,0.592586,-0.371295,-0.442625,0.027646,0.896280,1.7667,26.2715,-52.8609,0.007320,0.921870,-0.410640,0.646505,0.693523,-0.345803,-0.010686,-0.000683,0.017436,0.027646,0.896280,-0.442625,-0.008526,0.013290,-0.013015,-0.1830,0.0000,-0.1220,0.870381,0.114588,0.196798,-0.436551,0.3015,-0.0673,0.2849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.250000,2025-05-04T03:43:18.733Z,0.541486,0.804953,0.242579,-0.714763,0.592695,-0.371250,-0.442614,0.027640,0.896286,1.7663,26.2708,-52.8534,0.007320,0.922850,-0.410150,0.647321,0.694004,-0.345344,-0.010186,-0.001384,0.018098,0.027640,0.896286,-0.442614,-0.008520,0.014264,-0.012536,-0.2440,0.0000,-0.1220,0.870412,0.114569,0.196801,-0.436493,0.3015,-0.0673,0.2849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.325000,2025-05-04T03:43:18.808Z,0.541481,0.804963,0.242555,-0.714780,0.592681,-0.371240,-0.442592,0.027646,0.896297,1.7667,26.2694,-52.8543,0.007810,0.924800,-0.410640,0.649056,0.694974,-0.345945,-0.009604,-0.001451,0.020076,0.027646,0.896297,-0.442592,-0.008036,0.016203,-0.013048,-0.2440,0.0000,-0.1220,0.870411,0.114568,0.196788,-0.436502,0.3013,-0.0676,0.2820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.401000,2025-05-04T03:43:18.884Z,0.541436,0.804991,0.242564,-0.714801,0.592644,-0.371257,-0.442613,0.027627,0.896287,1.7655,26.2707,-52.8574,0.006830,0.921870,-0.411130,0.646069,0.694094,-0.346045,-0.011339,-0.000601,0.017640,0.027627,0.896287,-0.442613,-0.008997,0.013283,-0.013517,-0.2440,0.0000,-0.1220,0.870397,0.114569,0.196800,-0.436522,0.2980,-0.0752,0.2827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.476000,2025-05-04T03:43:18.959Z,0.541247,0.805141,0.242487,-0.714941,0.592441,-0.371312,-0.442618,0.027608,0.896285,1.7643,26.2710,-52.8724,0.006830,0.923330,-0.411130,0.647414,0.694793,-0.346022,-0.010967,-0.001133,0.018948,0.027608,0.896285,-0.442618,-0.008978,0.014745,-0.013512,-0.2440,0.0000,-0.1220,0.870341,0.114587,0.196792,-0.436634,0.2966,-0.0714,0.2756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.551000,2025-05-04T03:43:19.034Z,0.541070,0.805286,0.242399,-0.715086,0.592244,-0.371349,-0.442601,0.027589,0.896294,1.7631,26.2700,-52.8870,0.006830,0.923330,-0.410150,0.647820,0.694261,-0.345164,-0.010433,-0.001805,0.018515,0.027589,0.896294,-0.442601,-0.008959,0.014736,-0.012549,-0.2440,0.0000,-0.1220,0.870288,0.114599,0.196774,-0.436744,0.2966,-0.0714,0.2756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.626000,2025-05-04T03:43:19.109Z,0.541005,0.805332,0.242393,-0.715135,0.592183,-0.371350,-0.442601,0.027559,0.896295,1.7611,26.2700,-52.8922,0.006340,0.922850,-0.410640,0.647094,0.694454,-0.345428,-0.011184,-0.001547,0.018288,0.027559,0.896295,-0.442601,-0.009419,0.014255,-0.013039,-0.2440,0.0000,-0.1220,0.870270,0.114593,0.196776,-0.436780,0.3012,-0.0686,0.2809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.701000,2025-05-04T03:43:19.184Z,0.540792,0.805487,0.242351,-0.715242,0.591972,-0.371480,-0.442688,0.027554,0.896252,1.7609,26.2755,-52.9072,0.007320,0.924310,-0.412100,0.648605,0.695017,-0.347118,-0.010768,-0.000538,0.020271,0.027554,0.896252,-0.442688,-0.008434,0.015758,-0.014412,-0.1830,0.0000,-0.1220,0.870204,0.114638,0.196804,-0.436889,0.2980,-0.0734,0.2773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.776000,2025-05-04T03:43:19.259Z,0.541016,0.805314,0.242428,-0.715073,0.592206,-0.371434,-0.442688,0.027598,0.896251,1.7637,26.2755,-52.8893,0.007810,0.923330,-0.411130,0.648127,0.693924,-0.346451,-0.010122,-0.000608,0.018976,0.027598,0.896251,-0.442688,-0.007988,0.014779,-0.013442,-0.2440,0.0610,-0.1220,0.870269,0.114629,0.196811,-0.436758,0.3041,-0.0666,0.2880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.851000,2025-05-04T03:43:19.334Z,0.541164,0.805189,0.242511,-0.714969,0.592376,-0.371362,-0.442675,0.027580,0.896258,1.7626,26.2747,-52.8777,0.006830,0.922850,-0.410150,0.647299,0.694105,-0.345171,-0.010492,-0.001690,0.018085,0.027580,0.896258,-0.442675,-0.008950,0.014292,-0.012475,-0.2440,0.0000,-0.1220,0.870316,0.114597,0.196821,-0.436669,0.3041,-0.0666,0.2880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55520.926000,2025-05-04T03:43:19.409Z,0.541121,0.805228,0.242479,-0.715003,0.592323,-0.371381,-0.442672,0.027588,0.896259,1.7631,26.2745,-52.8812,0.007810,0.922850,-0.410640,0.647759,0.693545,-0.346037,-0.009976,-0.000761,0.018329,0.027588,0.896259,-0.442672,-0.007978,0.014291,-0.012968,-0.2440,0.0000,-0.1220,0.870302,0.114607,0.196814,-0.436696,0.2982,-0.0729,0.2811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.001000,2025-05-04T03:43:19.484Z,0.541111,0.805250,0.242428,-0.715062,0.592294,-0.371313,-0.442588,0.027571,0.896301,1.7619,26.2691,-52.8840,0.006830,0.922850,-0.410150,0.647389,0.694009,-0.345197,-0.010542,-0.001604,0.018085,0.027571,0.896301,-0.442588,-0.008941,0.014249,-0.012562,-0.3050,0.0000,-0.1220,0.870303,0.114582,0.196775,-0.436719,0.3044,-0.0693,0.2848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.076000,2025-05-04T03:43:19.559Z,0.541046,0.805307,0.242382,-0.715115,0.592216,-0.371337,-0.442583,0.027579,0.896303,1.7624,26.2688,-52.8894,0.007810,0.923330,-0.410640,0.648258,0.693711,-0.346050,-0.009913,-0.000851,0.018759,0.027579,0.896303,-0.442583,-0.007969,0.014727,-0.013057,-0.2440,0.0000,-0.1220,0.870282,0.114594,0.196765,-0.436761,0.2939,-0.0747,0.2778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.151000,2025-05-04T03:43:19.634Z,0.540972,0.805364,0.242360,-0.715171,0.592140,-0.371350,-0.442583,0.027561,0.896304,1.7613,26.2688,-52.8953,0.006830,0.923820,-0.411130,0.648065,0.694819,-0.346059,-0.010833,-0.001251,0.019388,0.027561,0.896304,-0.442583,-0.008931,0.015216,-0.013547,-0.2440,0.0000,-0.1220,0.870261,0.114595,0.196764,-0.436804,0.2939,-0.0747,0.2778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.226000,2025-05-04T03:43:19.709Z,0.541038,0.805303,0.242414,-0.715108,0.592223,-0.371340,-0.442604,0.027557,0.896293,1.7610,26.2702,-52.8895,0.007320,0.921870,-0.411130,0.646682,0.693387,-0.346329,-0.010894,-0.000254,0.017654,0.027557,0.896293,-0.442604,-0.008437,0.013277,-0.013526,-0.2440,0.0000,-0.1220,0.870281,0.114589,0.196781,-0.436759,0.3000,-0.0662,0.2821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.301000,2025-05-04T03:43:19.784Z,0.540964,0.805361,0.242387,-0.715167,0.592145,-0.371350,-0.442599,0.027540,0.896297,1.7599,26.2698,-52.8955,0.006830,0.923330,-0.410640,0.647775,0.694352,-0.345650,-0.010659,-0.001421,0.018732,0.027540,0.896297,-0.442599,-0.008910,0.014733,-0.013041,-0.2440,0.0000,-0.1220,0.870259,0.114589,0.196776,-0.436803,0.2996,-0.0682,0.2790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.376000,2025-05-04T03:43:19.859Z,0.541014,0.805317,0.242423,-0.715123,0.592205,-0.371338,-0.442609,0.027537,0.896292,1.7597,26.2705,-52.8913,0.007320,0.921870,-0.410640,0.646809,0.693187,-0.345908,-0.010609,-0.000596,0.017437,0.027537,0.896292,-0.442609,-0.008417,0.013278,-0.013031,-0.2440,0.0000,-0.1220,0.870274,0.114583,0.196786,-0.436770,0.2994,-0.0634,0.2797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.451000,2025-05-04T03:43:19.934Z,0.541058,0.805274,0.242465,-0.715077,0.592263,-0.371335,-0.442629,0.027533,0.896282,1.7595,26.2718,-52.8873,0.007320,0.922850,-0.411620,0.647305,0.694184,-0.346759,-0.010885,-0.000277,0.018749,0.027533,0.896282,-0.442629,-0.008413,0.014268,-0.013991,-0.2440,0.0000,-0.1220,0.870288,0.114579,0.196801,-0.436738,0.2994,-0.0634,0.2797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.526000,2025-05-04T03:43:20.009Z,0.540873,0.805430,0.242360,-0.715227,0.592051,-0.371384,-0.442613,0.027529,0.896290,1.7593,26.2707,-52.9025,0.007320,0.923330,-0.410150,0.648233,0.693746,-0.345435,-0.009982,-0.001486,0.018529,0.027529,0.896290,-0.442613,-0.008409,0.014740,-0.012537,-0.2440,0.0000,-0.1220,0.870232,0.114600,0.196779,-0.436854,0.3044,-0.0675,0.2794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.602000,2025-05-04T03:43:20.085Z,0.540593,0.805668,0.242194,-0.715449,0.591727,-0.371473,-0.442596,0.027538,0.896298,1.7598,26.2697,-52.9253,0.007810,0.924310,-0.410640,0.649455,0.693893,-0.346059,-0.009633,-0.001196,0.019637,0.027538,0.896298,-0.442596,-0.007928,0.015712,-0.013044,-0.2440,0.0000,-0.1220,0.870146,0.114639,0.196746,-0.437029,0.2992,-0.0689,0.2732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.677000,2025-05-04T03:43:20.160Z,0.540459,0.805771,0.242151,-0.715531,0.591587,-0.371538,-0.442628,0.027535,0.896283,1.7596,26.2717,-52.9353,0.007320,0.921870,-0.411620,0.647098,0.693061,-0.346784,-0.011125,0.000097,0.017871,0.027535,0.896283,-0.442628,-0.008415,0.013287,-0.013992,-0.2440,0.0000,-0.1220,0.870105,0.114662,0.196752,-0.437103,0.3061,-0.0678,0.2822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.752000,2025-05-04T03:43:20.235Z,0.540336,0.805871,0.242092,-0.715621,0.591451,-0.371581,-0.442632,0.027532,0.896281,1.7595,26.2719,-52.9451,0.007320,0.921380,-0.410150,0.647174,0.692116,-0.345482,-0.010444,-0.000773,0.016781,0.027532,0.896281,-0.442632,-0.008412,0.012799,-0.012518,-0.2440,0.0000,-0.1220,0.870067,0.114679,0.196745,-0.437177,0.3061,-0.0678,0.2822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.827000,2025-05-04T03:43:20.310Z,0.540582,0.805670,0.242215,-0.715443,0.591725,-0.371487,-0.442620,0.027528,0.896286,1.7592,26.2712,-52.9257,0.007320,0.922850,-0.410150,0.648125,0.693202,-0.345447,-0.010093,-0.001310,0.018099,0.027528,0.896286,-0.442620,-0.008408,0.014264,-0.012530,-0.2440,0.0000,-0.1220,0.870143,0.114641,0.196759,-0.437030,0.3020,-0.0645,0.2872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.902000,2025-05-04T03:43:20.385Z,0.540936,0.805373,0.242409,-0.715169,0.592128,-0.371372,-0.442630,0.027525,0.896282,1.7590,26.2718,-52.8971,0.007320,0.922850,-0.411130,0.647537,0.693893,-0.346327,-0.010613,-0.000621,0.018532,0.027525,0.896282,-0.442630,-0.008405,0.014268,-0.013500,-0.2440,0.0000,-0.1220,0.870251,0.114592,0.196794,-0.436812,0.2947,-0.0725,0.2885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55521.977000,2025-05-04T03:43:20.460Z,0.541284,0.805078,0.242615,-0.714897,0.592531,-0.371254,-0.442645,0.027509,0.896275,1.7580,26.2728,-52.8688,0.006830,0.921380,-0.410640,0.645852,0.693515,-0.345723,-0.011076,-0.000725,0.016985,0.027509,0.896275,-0.442645,-0.008879,0.012805,-0.012995,-0.2440,0.0000,-0.1220,0.870358,0.114540,0.196833,-0.436595,0.2915,-0.0717,0.2856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55522.052000,2025-05-04T03:43:20.535Z,0.541596,0.804790,0.242871,-0.714604,0.592923,-0.371192,-0.442736,0.027479,0.896231,1.7562,26.2786,-52.8416,0.006340,0.923820,-0.412100,0.646828,0.696192,-0.346758,-0.011582,-0.000948,0.019805,0.027479,0.896231,-0.442736,-0.009339,0.015289,-0.014364,-0.1830,0.0000,-0.1220,0.870452,0.114501,0.196911,-0.436381,0.2915,-0.0717,0.2856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55522.127000,2025-05-04T03:43:20.610Z,0.541402,0.804952,0.242767,-0.714775,0.592704,-0.371211,-0.442696,0.027451,0.896251,1.7543,26.2760,-52.8581,0.006340,0.924310,-0.409660,0.648006,0.695381,-0.344592,-0.010146,-0.002817,0.019164,0.027451,0.896251,-0.442696,-0.009311,0.015759,-0.011964,-0.2440,0.0000,-0.1220,0.870396,0.114506,0.196882,-0.436505,0.3030,-0.0731,0.2813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55522.202000,2025-05-04T03:43:20.685Z,0.540912,0.805371,0.242470,-0.715183,0.592135,-0.371335,-0.442638,0.027449,0.896280,1.7542,26.2723,-52.8988,0.007320,0.922360,-0.411130,0.647115,0.693594,-0.346410,-0.010665,-0.000399,0.018094,0.027449,0.896280,-0.442638,-0.008329,0.013780,-0.013492,-0.3050,0.0000,-0.1220,0.870248,0.114561,0.196814,-0.436816,0.3036,-0.0708,0.2723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55522.277000,2025-05-04T03:43:20.760Z,0.541175,0.805140,0.242652,-0.714947,0.592450,-0.371288,-0.442698,0.027448,0.896251,1.7542,26.2761,-52.8763,0.007320,0.922850,-0.410150,0.647461,0.693792,-0.345507,-0.009974,-0.001340,0.018100,0.027448,0.896251,-0.442698,-0.008328,0.014299,-0.012452,-0.1830,0.0000,-0.1220,0.870327,0.114536,0.196866,-0.436642,0.3008,-0.0609,0.2857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
