timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
130.211299,0.113755,0.878170,0.464626,0.259780,-0.477682,0.839246,0.958944,0.025232,-0.282470,174.8955,-73.5252,66.3519,0.010740,-0.268060,0.966790,0.215015,0.942212,-0.269553,-0.005611,-0.006595,-0.036293,0.025232,-0.282470,0.958944,-0.002692,0.002110,-0.037154,-9.9480,-2.1970,-3.6010,0.297322,-0.684454,-0.415642,-0.519966,40.34979490,-111.62412157,2435.53,1.801,0.870,-6.138,0.040,0.115,-0.165,0.060,0.105,-0.156,-0.1813,0.0932,-0.0976,0.121,15
130.286353,0.125612,0.879030,0.459921,0.278461,-0.476197,0.834084,0.952198,0.023299,-0.304591,175.6258,-72.2129,65.7201,0.022940,-0.324210,0.982420,0.169727,0.980197,-0.284947,-0.006479,-0.036186,-0.004083,0.023299,-0.304591,0.952198,0.011441,-0.031919,-0.014778,-15.1360,0.5490,3.9670,0.293609,-0.690362,-0.419161,-0.511369,40.34979490,-111.62412172,2435.53,1.801,0.883,-6.142,0.051,0.149,-0.130,0.050,0.111,-0.156,-0.1846,0.0113,-0.0467,0.122,15
130.361407,0.136783,0.879986,0.454879,0.294539,-0.474555,0.829484,0.945800,0.020520,-0.324101,176.3772,-71.0496,65.0900,0.014160,-0.339840,0.979490,0.148431,0.977915,-0.311035,-0.009515,-0.029171,-0.001498,0.020520,-0.324101,0.945800,0.005440,-0.028039,-0.011310,-13.4880,0.7930,4.0280,0.290743,-0.695600,-0.422126,-0.503406,40.34979497,-111.62412187,2435.52,1.809,0.895,-6.144,0.036,0.118,-0.072,0.040,0.110,-0.152,-0.1910,-0.0745,0.0088,0.117,15
130.436462,0.141354,0.879379,0.454655,0.309058,-0.475512,0.823633,0.940480,0.024092,-0.338995,175.9350,-70.1323,65.4221,0.048820,-0.345210,0.944330,0.132675,0.957021,-0.282525,0.017888,-0.045337,-0.031544,0.024092,-0.338995,0.940480,0.036528,-0.018515,-0.041150,-10.0700,-1.2810,0.3050,0.285853,-0.699260,-0.424891,-0.498789,40.34979492,-111.62412200,2435.52,1.803,0.907,-6.145,0.007,0.093,-0.099,0.028,0.101,-0.147,-0.2023,-0.1592,0.0677,0.105,15
130.511516,0.146618,0.879130,0.453468,0.323098,-0.475840,0.818037,0.934939,0.026575,-0.353812,175.7045,-69.2183,65.5920,0.029780,-0.347650,0.926260,0.118766,0.932762,-0.309118,0.002537,-0.029504,-0.047616,0.026575,-0.353812,0.934939,0.015005,-0.006138,-0.053679,-10.3750,-1.0980,-0.7320,0.281499,-0.702899,-0.427596,-0.493814,40.34979500,-111.62412213,2435.52,1.812,0.918,-6.150,0.032,0.122,-0.161,0.013,0.084,-0.144,-0.2183,-0.2369,0.1283,0.085,15
130.586570,0.151860,0.878007,0.453919,0.342033,-0.477553,0.809294,0.927336,0.032356,-0.372829,175.0400,-68.0233,66.0591,0.041010,-0.385250,0.939450,0.094410,0.958295,-0.324689,0.001743,-0.041023,-0.020618,0.032356,-0.372829,0.927336,0.020454,-0.024721,-0.032886,-13.3050,-2.9900,-1.8310,0.274535,-0.707503,-0.431108,-0.488074,40.34979500,-111.62412220,2435.50,1.812,0.924,-6.170,0.006,0.022,-0.179,-0.004,0.059,-0.142,-0.2361,-0.3020,0.1884,0.059,15
130.661625,0.161734,0.878892,0.448767,0.363569,-0.475835,0.800874,0.917420,0.033629,-0.396497,175.1520,-66.5518,66.0181,0.056150,-0.469720,0.953610,0.024197,1.007645,-0.342386,-0.009641,-0.088028,0.026981,0.033629,-0.396497,0.917420,0.034321,-0.085523,-0.008810,-15.0140,-0.6710,2.3190,0.268981,-0.713103,-0.435582,-0.478958,40.34979500,-111.62412220,2435.49,1.812,0.924,-6.181,0.021,0.014,-0.184,-0.022,0.026,-0.137,-0.2524,-0.3484,0.2443,0.036,16
130.736678,0.176011,0.877132,0.446832,0.379153,-0.479305,0.791524,0.908440,0.030101,-0.416930,175.8706,-65.2907,65.0982,-0.024900,-0.508780,0.940420,-0.030440,0.978785,-0.430024,-0.086722,-0.066668,0.030295,0.030101,-0.416930,0.908440,-0.043201,-0.104150,-0.013020,-11.9620,0.7930,-0.7320,0.264470,-0.719765,-0.436353,-0.470734,40.34979498,-111.62412230,2435.48,1.811,0.932,-6.184,-0.045,0.030,-0.143,-0.042,-0.012,-0.123,-0.2637,-0.3740,0.2919,0.044,15
130.811732,0.173780,0.876802,0.448351,0.394162,-0.479148,0.784253,0.902462,0.040435,-0.428868,174.6139,-64.4835,66.2080,0.073730,-0.482910,0.937010,0.009506,0.995300,-0.354842,0.007979,-0.077755,0.020843,0.040435,-0.428868,0.902462,0.045095,-0.066342,-0.010452,-6.9580,-5.3100,-2.3190,0.257761,-0.721422,-0.440437,-0.468108,40.34979490,-111.62412230,2435.48,1.801,0.932,-6.183,-0.111,0.022,-0.018,-0.064,-0.051,-0.095,-0.2666,-0.3751,0.3266,0.082,15
130.886786,0.173952,0.881238,0.439500,0.402979,-0.470926,0.784752,0.898526,0.040600,-0.437039,174.6926,-63.9650,66.6518,0.081540,-0.480950,0.916010,-0.007061,0.978192,-0.346593,0.016985,-0.080037,0.001984,0.040600,-0.437039,0.898526,0.052740,-0.056211,-0.027516,-3.6620,-0.9150,6.3470,0.257870,-0.721443,-0.445017,-0.463663,40.34979488,-111.62412228,2435.48,1.799,0.931,-6.185,-0.060,-0.187,-0.137,-0.090,-0.091,-0.055,-0.2598,-0.3518,0.3464,0.127,15
130.961841,0.176282,0.882924,0.435166,0.410551,-0.467750,0.782725,0.894635,0.040677,-0.444941,174.7765,-63.4616,66.7623,0.064450,-0.487790,0.948730,-0.006466,0.997218,-0.384312,0.009013,-0.056072,0.034121,0.040677,-0.444941,0.894635,0.035573,-0.055149,0.009095,-4.4550,0.1220,2.3190,0.256706,-0.722664,-0.447468,-0.460034,40.34979473,-111.62412220,2435.49,1.783,0.924,-6.176,-0.140,-0.168,-0.104,-0.118,-0.129,-0.008,-0.2413,-0.3025,0.3483,0.175,15
131.036895,0.177451,0.883447,0.433627,0.419976,-0.466463,0.778481,0.890017,0.043970,-0.453801,174.4657,-62.8754,67.0946,0.076660,-0.548820,0.999510,-0.037836,1.066299,-0.409482,0.004212,-0.077213,0.108057,0.043970,-0.453801,0.890017,0.044490,-0.107319,0.064493,-4.6990,-0.7930,-0.7930,0.253568,-0.724175,-0.449969,-0.456949,40.34979460,-111.62412210,2435.50,1.768,0.915,-6.164,-0.124,-0.094,0.056,-0.143,-0.162,0.038,-0.2113,-0.2311,0.3327,0.216,15
131.111949,0.174305,0.882466,0.436888,0.411269,-0.468372,0.781976,0.894693,0.043376,-0.444570,174.4274,-63.4690,67.0317,0.048820,-0.488280,0.964840,-0.000854,1.003256,-0.406440,-0.004870,-0.041532,0.048147,0.043376,-0.444570,0.894693,0.017244,-0.056010,0.025147,8.7890,2.5020,-3.1730,0.255618,-0.722365,-0.447743,-0.460841,40.34979453,-111.62412203,2435.52,1.760,0.909,-6.152,-0.151,-0.138,0.211,-0.164,-0.185,0.076,-0.1696,-0.1409,0.2988,0.247,15
131.187003,0.166249,0.881437,0.442074,0.386993,-0.470666,0.792912,0.906971,0.039258,-0.419359,174.6518,-65.0901,66.7520,-0.002920,-0.423330,0.954100,0.048158,0.954634,-0.419378,-0.033616,0.002220,0.007562,0.039258,-0.419359,0.906971,-0.030378,-0.016271,0.002129,20.3850,4.1500,-5.3710,0.262785,-0.716986,-0.442279,-0.470388,40.34979440,-111.62412176,2435.53,1.746,0.887,-6.141,-0.160,-0.266,0.132,-0.179,-0.195,0.104,-0.1185,-0.0408,0.2495,0.265,15
131.262057,0.150695,0.878973,0.452436,0.357647,-0.475135,0.803950,0.921618,0.040661,-0.385962,173.9860,-67.1638,67.1519,0.026360,-0.358390,0.931150,0.110243,0.928309,-0.349667,-0.000634,0.000781,-0.038684,0.040661,-0.385962,0.921618,-0.002501,0.015272,-0.035468,25.8170,1.8310,-7.2630,0.269071,-0.709188,-0.435928,-0.484376,40.34979433,-111.62412160,2435.53,1.738,0.873,-6.134,-0.223,-0.243,0.091,-0.187,-0.192,0.121,-0.0600,0.0610,0.1878,0.268,15
131.337112,0.130550,0.879637,0.457378,0.321869,-0.473942,0.819621,0.937740,0.040214,-0.345002,173.3514,-69.6755,67.9225,0.012200,-0.250970,0.889160,0.187513,0.851646,-0.305414,0.010903,0.044553,-0.116604,0.040214,-0.345002,0.937740,-0.016214,0.081732,-0.093580,29.0520,2.4410,-7.0800,0.279109,-0.698121,-0.430264,-0.499597,40.34979408,-111.62412150,2435.56,1.710,0.864,-6.113,-0.221,-0.176,0.142,-0.189,-0.180,0.126,0.0018,0.1560,0.1211,0.261,15
131.412166,0.110127,0.877522,0.466720,0.287840,-0.477612,0.830082,0.951326,0.042926,-0.305183,171.9934,-72.0500,69.0633,0.034170,-0.159170,0.916500,0.291837,0.846627,-0.254026,0.056287,0.086562,-0.116617,0.042926,-0.305183,0.951326,0.003044,0.133713,-0.079826,24.7800,0.7320,-7.3850,0.286065,-0.687917,-0.423511,-0.515340,40.34979400,-111.62412143,2435.57,1.701,0.859,-6.100,-0.214,-0.133,0.149,-0.185,-0.157,0.122,0.0621,0.2368,0.0576,0.243,15
131.487220,0.098019,0.874165,0.475635,0.267502,-0.483490,0.833475,0.958559,0.045537,-0.281232,170.8025,-73.4475,69.8760,0.039060,-0.184570,0.934080,0.286765,0.878219,-0.233656,0.037968,0.049154,-0.090082,0.045537,-0.281232,0.958559,0.005323,0.084362,-0.069479,14.5870,0.6710,-7.7510,0.288660,-0.682411,-0.418247,-0.525414,40.34979390,-111.62412120,2435.57,1.690,0.839,-6.101,-0.126,-0.149,0.082,-0.175,-0.123,0.111,0.1160,0.2981,0.0043,0.215,15
131.562274,0.089524,0.870479,0.483996,0.254259,-0.489820,0.833923,0.962984,0.048404,-0.265178,169.6555,-74.3619,70.6029,0.025390,-0.188470,0.976070,0.310628,0.912740,-0.243505,0.018555,0.051090,-0.048355,0.048404,-0.265178,0.962984,-0.011214,0.064408,-0.031914,9.0330,-0.5490,-7.9340,0.289191,-0.679066,-0.414075,-0.532710,40.34979383,-111.62412120,2435.57,1.683,0.839,-6.099,-0.119,-0.081,0.061,-0.159,-0.083,0.100,0.1591,0.3337,-0.0337,0.179,15
131.637328,0.079236,0.870537,0.485683,0.244586,-0.489299,0.837116,0.966385,0.052461,-0.251691,168.2262,-75.1019,72.0497,0.036620,-0.183100,0.996090,0.327290,0.932391,-0.224924,0.022610,0.045359,-0.029161,0.052461,-0.251691,0.966385,-0.004041,0.056291,-0.015295,7.5070,-2.6850,-2.5630,0.290794,-0.674579,-0.413266,-0.538138,40.34979370,-111.62412110,2435.57,1.668,0.830,-6.096,-0.191,-0.027,0.079,-0.138,-0.041,0.090,0.1894,0.3416,-0.0563,0.144,15
131.712382,0.070236,0.874947,0.479097,0.234903,-0.481284,0.844504,0.969478,0.053226,-0.239331,167.4617,-75.8076,73.3533,0.064450,-0.195310,1.001950,0.313672,0.955290,-0.187711,0.034462,0.012765,-0.018512,0.053226,-0.239331,0.969478,0.023024,0.031721,-0.012528,8.1170,-1.1590,5.7980,0.295644,-0.669113,-0.414672,-0.541229,40.34979363,-111.62412110,2435.57,1.660,0.830,-6.099,-0.134,0.027,0.069,-0.114,-0.003,0.082,0.2048,0.3194,-0.0639,0.115,15
131.787437,0.062955,0.884290,0.462675,0.219075,-0.464532,0.858030,0.973675,0.047343,-0.222971,168.0125,-76.8241,73.9670,0.045410,-0.152340,0.994140,0.328110,0.933717,-0.184662,0.034169,0.040091,-0.036428,0.047343,-0.222971,0.973675,0.009867,0.058331,-0.024535,10.1920,2.0750,11.0470,0.306371,-0.661524,-0.416978,-0.542818,40.34979360,-111.62412110,2435.58,1.657,0.830,-6.087,-0.056,-0.050,0.096,-0.091,0.028,0.076,0.2052,0.2716,-0.0586,0.096,15
131.862491,0.058794,0.893402,0.445395,0.202264,-0.447574,0.871072,0.977565,0.038873,-0.207018,169.3650,-77.8404,73.7918,0.012690,-0.135250,0.981440,0.317042,0.918006,-0.196028,0.011219,0.049920,-0.053072,0.038873,-0.207018,0.977565,-0.014383,0.059468,-0.041125,9.8870,2.6240,12.8170,0.317885,-0.654482,-0.418524,-0.543544,40.34979360,-111.62412117,2435.58,1.657,0.836,-6.088,-0.032,0.085,0.105,-0.071,0.052,0.072,0.1893,0.2008,-0.0417,0.088,15
131.937545,0.050044,0.905545,0.421287,0.193313,-0.422621,0.885450,0.979860,0.037128,-0.196203,169.2844,-78.4814,75.4860,0.062010,-0.120110,0.993160,0.312744,0.942142,-0.138559,0.058506,0.034855,-0.042216,0.037128,-0.196203,0.979860,0.036682,0.063793,-0.031700,5.9200,-0.8540,18.0660,0.328337,-0.645924,-0.425305,-0.542304,40.34979350,-111.62412120,2435.58,1.646,0.839,-6.090,-0.101,0.139,0.083,-0.053,0.068,0.070,0.1592,0.1145,-0.0173,0.087,15
132.012599,0.045788,0.911497,0.408751,0.189370,-0.409681,0.892357,0.980838,0.036546,-0.191368,169.1882,-78.7654,76.4074,0.026360,-0.154290,1.004390,0.271118,0.964476,-0.171992,0.010617,0.017388,-0.025719,0.036546,-0.191368,0.980838,0.001614,0.024778,-0.021448,2.8680,-1.5860,9.6430,0.333444,-0.641646,-0.428923,-0.541416,40.34979350,-111.62412120,2435.58,1.646,0.839,-6.092,-0.040,0.110,0.090,-0.038,0.077,0.070,0.1175,0.0209,0.0102,0.086,15
132.087653,0.033227,0.910572,0.412012,0.187742,-0.410588,0.892284,0.981656,0.047704,-0.184595,165.5105,-79.0087,79.9635,0.038080,-0.153800,0.999020,0.272827,0.961707,-0.154370,0.008684,0.010421,-0.030440,0.047704,-0.184595,0.981656,0.002176,0.018495,-0.027636,4.0890,-7.5070,-3.7840,0.330925,-0.638046,-0.430343,-0.546069,40.34979350,-111.62412122,2435.58,1.646,0.841,-6.088,-0.033,-0.029,0.054,-0.028,0.076,0.071,0.0701,-0.0690,0.0354,0.081,15
132.162709,0.015445,0.912450,0.408897,0.183583,-0.404581,0.895886,0.982883,0.061230,-0.173759,160.5885,-79.3837,85.1910,0.090330,-0.107910,0.968750,0.299051,0.928131,-0.086153,0.058302,0.020571,-0.064921,0.061230,-0.173759,0.982883,0.040900,0.053549,-0.059133,5.9200,-8.3610,2.1360,0.330569,-0.631226,-0.434089,-0.551221,40.34979350,-111.62412130,2435.58,1.646,0.847,-6.090,-0.028,0.046,0.022,-0.023,0.062,0.072,0.0235,-0.1458,0.0538,0.066,15
132.237762,0.008838,0.913834,0.405991,0.190024,-0.400143,0.896536,0.981740,0.069225,-0.177187,158.6600,-79.0338,87.3372,0.091790,-0.159660,1.025390,0.271207,1.000628,-0.102624,0.033514,-0.009322,0.000128,0.069225,-0.177187,0.981740,0.034365,0.005227,-0.001350,-2.6240,-5.1870,3.6620,0.328446,-0.629716,-0.438237,-0.550935,40.34979342,-111.62412130,2435.57,1.637,0.847,-6.094,0.001,0.060,0.023,-0.024,0.038,0.075,-0.0153,-0.2024,0.0626,0.045,15
132.312816,0.006539,0.914371,0.404824,0.199505,-0.397887,0.895480,0.979875,0.074909,-0.185024,157.9589,-78.4857,88.1227,0.069330,-0.229490,1.082510,0.228840,1.074508,-0.149546,-0.016915,-0.041810,0.067444,0.074909,-0.185024,0.979875,0.006221,-0.056766,0.057635,-3.9060,-4.5770,1.2810,0.325434,-0.630367,-0.441757,-0.549164,40.34979343,-111.62412123,2435.57,1.638,0.842,-6.096,-0.019,0.092,0.121,-0.032,0.006,0.085,-0.0413,-0.2331,0.0609,0.034,15
132.387870,-0.005187,0.913879,0.405954,0.194239,-0.397307,0.896894,0.980940,0.083505,-0.175450,154.5481,-78.7957,91.5297,0.101560,-0.215330,1.011230,0.213201,1.012245,-0.095777,0.006178,-0.061519,-0.002782,0.083505,-0.175450,0.980940,0.029855,-0.052180,-0.014710,9.1550,-4.8820,-1.5860,0.324829,-0.626013,-0.442530,-0.553860,40.34979340,-111.62412128,2435.58,1.635,0.846,-6.088,-0.076,0.011,0.179,-0.046,-0.030,0.098,-0.0530,-0.2383,0.0512,0.055,15
132.462924,-0.018389,0.909082,0.416211,0.178220,-0.406635,0.896039,0.983819,0.090654,-0.154539,149.6037,-79.6788,95.8909,0.082510,-0.182120,0.995600,0.247301,0.980858,-0.089194,-0.012664,-0.043141,-0.026187,0.090654,-0.154539,0.983819,0.003656,-0.039881,-0.033219,16.4180,-3.6620,-9.0330,0.324206,-0.621045,-0.437691,-0.563579,40.34979340,-111.62412113,2435.58,1.635,0.833,-6.084,-0.031,-0.130,0.063,-0.063,-0.064,0.113,-0.0493,-0.2177,0.0360,0.090,15
132.537979,-0.036316,0.902167,0.429857,0.159935,-0.419349,0.893626,0.986459,0.101202,-0.129059,141.8982,-80.5605,102.7929,0.092770,-0.142570,1.025390,0.308780,0.990939,-0.055251,-0.007836,-0.025448,-0.002315,0.101202,-0.129059,0.986459,0.003368,-0.025811,-0.006069,18.2490,-5.6150,-14.6480,0.322209,-0.614836,-0.431864,-0.575892,40.34979330,-111.62412106,2435.59,1.623,0.827,-6.080,-0.055,-0.113,0.050,-0.080,-0.093,0.125,-0.0317,-0.1762,0.0184,0.122,15
132.613033,-0.058044,0.891020,0.450238,0.134697,-0.439885,0.887895,0.989185,0.112183,-0.094485,130.1054,-81.5659,113.3124,0.097160,-0.118650,1.016600,0.346353,0.967914,-0.013255,-0.018269,-0.033328,-0.014311,0.112183,-0.094485,0.989185,-0.003223,-0.036465,-0.017585,24.6580,-6.0420,-19.6530,0.319212,-0.607521,-0.422091,-0.592335,40.34979330,-111.62412090,2435.59,1.623,0.814,-6.079,-0.093,-0.108,0.163,-0.091,-0.113,0.128,-0.0017,-0.1184,-0.0011,0.145,15
132.688087,-0.086068,0.883107,0.461210,0.099800,-0.452958,0.885928,0.991278,0.122279,-0.049149,111.8973,-82.4272,130.7745,0.147460,-0.033690,0.988280,0.413362,0.905522,0.093481,0.038247,-0.018742,-0.043213,0.122279,-0.049149,0.991278,0.036981,0.003159,-0.047998,31.0050,-4.3940,-15.1360,0.320868,-0.594987,-0.412995,-0.610302,40.34979320,-111.62412076,2435.59,1.612,0.802,-6.073,-0.138,-0.119,0.200,-0.093,-0.120,0.121,0.0364,-0.0527,-0.0219,0.152,15
132.763141,-0.106477,0.884391,0.454439,0.054809,-0.451122,0.890778,0.992803,0.119755,-0.000439,90.2099,-83.1220,152.7628,0.132810,0.062010,0.962890,0.478275,0.837026,0.138858,0.052748,0.029353,-0.071420,0.119755,-0.000439,0.992803,0.024855,0.050149,-0.074913,32.5310,3.4170,-2.3800,0.332401,-0.579889,-0.404906,-0.623931,40.34979313,-111.62412053,2435.60,1.605,0.782,-6.069,-0.111,-0.150,0.158,-0.085,-0.115,0.108,0.0774,0.0134,-0.0430,0.142,15
132.838195,-0.117918,0.890722,0.438986,0.011555,-0.440810,0.897526,0.992956,0.110907,0.041687,69.4001,-83.1954,174.4033,0.080560,0.135740,0.969230,0.536886,0.811005,0.135452,0.027472,0.080757,-0.066891,0.110907,0.041687,0.992956,-0.018547,0.081753,-0.068726,26.6720,5.9200,2.5020,0.347476,-0.565951,-0.398567,-0.632538,40.34979310,-111.62412038,2435.60,1.601,0.769,-6.071,-0.099,-0.159,0.050,-0.070,-0.099,0.093,0.1148,0.0716,-0.0622,0.121,15
132.913250,-0.130361,0.891420,0.434023,-0.025780,-0.440659,0.897304,0.991131,0.105784,0.080426,52.7549,-82.3636,-168.8134,0.084960,0.266600,0.977530,0.650848,0.757472,0.191027,0.075060,0.161505,-0.045052,0.105784,0.080426,0.991131,-0.009024,0.173874,-0.058601,19.7750,3.3560,-0.9150,0.356864,-0.554498,-0.390281,-0.642543,40.34979303,-111.62412023,2435.59,1.593,0.757,-6.076,-0.055,-0.083,0.009,-0.051,-0.077,0.083,0.1423,0.1151,-0.0766,0.093,15
132.988305,-0.133998,0.898025,0.419041,-0.049752,-0.428417,0.902210,0.989732,0.100046,0.102085,44.4221,-81.7822,-159.6307,0.096190,0.220210,0.937010,0.577510,0.746253,0.212888,0.064573,0.096935,-0.085121,0.100046,0.102085,0.989732,0.007944,0.105825,-0.097722,11.0470,5.6760,9.2160,0.367311,-0.545970,-0.388425,-0.645078,40.34979302,-111.62412020,2435.60,1.592,0.754,-6.071,-0.017,0.024,0.156,-0.030,-0.054,0.077,0.1567,0.1413,-0.0843,0.062,16
133.063358,-0.126086,0.909116,0.397001,-0.050977,-0.405604,0.912626,0.990709,0.094832,0.097485,44.2096,-82.1835,-157.9864,0.141110,0.131340,0.997550,0.497639,0.849925,0.249500,0.066168,-0.001940,-0.030195,0.094832,0.097485,0.990709,0.058078,0.021555,-0.038159,-2.5630,8.4830,20.3850,0.376097,-0.543607,-0.394651,-0.638196,40.34979310,-111.62412020,2435.58,1.601,0.754,-6.085,0.047,0.054,0.056,-0.008,-0.034,0.073,0.1569,0.1498,-0.0851,0.035,16
133.138412,-0.109145,0.919895,0.376671,-0.054410,-0.383895,0.921772,0.992536,0.080112,0.091952,41.0635,-82.9950,-153.5030,0.079580,0.131340,1.046870,0.506459,0.910225,0.185770,0.019550,0.020135,0.012658,0.080112,0.091952,0.992536,0.011268,0.027088,0.009334,-3.8450,12.5120,16.1740,0.386947,-0.543783,-0.397900,-0.629482,40.34979320,-111.62412010,2435.58,1.612,0.746,-6.088,0.030,-0.096,-0.032,0.012,-0.018,0.069,0.1450,0.1445,-0.0821,0.022,16
133.213466,-0.095950,0.923063,0.372489,-0.062199,-0.379045,0.923286,0.993441,0.065421,0.093783,34.8991,-83.4341,-147.0472,0.030760,0.130370,1.047360,0.507519,0.915683,0.137311,-0.012912,0.030535,0.009643,0.065421,0.093783,0.993441,-0.022861,0.024287,0.008919,0.4270,9.7650,3.3560,0.393315,-0.545278,-0.394691,-0.626254,40.34979320,-111.62412010,2435.58,1.612,0.746,-6.090,0.043,0.005,0.078,0.027,-0.005,0.065,0.1242,0.1292,-0.0793,0.028,16
133.288521,-0.090739,0.925767,0.367045,-0.066280,-0.373362,0.925315,0.993667,0.059634,0.095238,32.0531,-83.5482,-143.8538,0.068350,0.081540,1.036620,0.449771,0.924226,0.171505,0.009636,-0.031581,-0.003286,0.059634,0.095238,0.993667,0.020516,-0.025998,-0.002047,2.4410,5.4930,5.6760,0.397221,-0.544836,-0.394379,-0.624367,40.34979322,-111.62412008,2435.58,1.615,0.744,-6.088,0.012,0.030,0.119,0.036,0.003,0.061,0.0993,0.1089,-0.0806,0.036,16
133.363574,-0.081376,0.933455,0.349343,-0.085670,-0.355759,0.930643,0.992995,0.045803,0.108920,22.8079,-83.2142,-133.5272,0.038570,0.145010,0.988760,0.477638,0.865290,0.152637,0.016580,0.024734,-0.046089,0.045803,0.108920,0.992995,0.004567,0.023790,-0.049235,9.0330,11.3520,11.3520,0.409813,-0.539783,-0.392650,-0.621702,40.34979330,-111.62411993,2435.58,1.623,0.731,-6.091,0.001,-0.061,0.153,0.036,0.004,0.057,0.0736,0.0871,-0.0870,0.036,16
133.438629,-0.069667,0.944321,0.321566,-0.108886,-0.327621,0.938514,0.991610,0.030370,0.125648,13.5880,-82.5728,-122.6118,0.018550,0.201170,0.944330,0.492341,0.818339,0.143157,0.026740,0.069389,-0.083563,0.030370,0.125648,0.991610,-0.000020,0.063222,-0.092280,9.0940,13.3050,17.8830,0.426720,-0.532049,-0.392555,-0.617036,40.34979330,-111.62411990,2435.58,1.623,0.729,-6.084,0.016,-0.013,0.077,0.032,0.001,0.053,0.0487,0.0664,-0.0959,0.032,16
133.513683,-0.058458,0.950736,0.304442,-0.115824,-0.309363,0.943864,0.991548,0.019915,0.128202,8.8297,-82.5454,-116.7807,-0.014640,0.151850,0.966300,0.439407,0.866775,0.112390,-0.014072,0.025887,-0.068653,0.019915,0.128202,0.991548,-0.022755,0.011348,-0.070248,1.0980,8.1170,13.3050,0.435999,-0.529788,-0.393984,-0.611560,40.34979330,-111.62411990,2435.58,1.623,0.729,-6.091,0.078,0.027,-0.026,0.026,-0.001,0.047,0.0265,0.0487,-0.1039,0.026,16
133.588737,-0.057697,0.952313,0.299618,-0.114573,-0.304451,0.945612,0.991738,0.020231,0.126675,9.0738,-82.6298,-116.7289,0.015130,0.151850,0.976560,0.436331,0.875483,0.141783,0.013710,0.017030,-0.057914,0.020231,0.126675,0.991738,0.006699,0.012875,-0.060178,-2.0750,0.7320,5.7370,0.437186,-0.529169,-0.395781,-0.610087,40.34979338,-111.62411980,2435.57,1.632,0.720,-6.102,0.024,0.027,-0.036,0.023,-0.001,0.039,0.0086,0.0348,-0.1089,0.023,16
133.663791,-0.058362,0.953399,0.296015,-0.110719,-0.300873,0.947215,0.992137,0.022507,0.123119,10.3596,-82.8101,-117.7945,0.022460,0.145500,0.985830,0.429229,0.887530,0.146932,0.017184,0.011694,-0.049398,0.022507,0.123119,0.992137,0.011753,0.010081,-0.051307,-3.3560,-0.5490,5.1260,0.437002,-0.529007,-0.398237,-0.608760,40.34979337,-111.62411980,2435.57,1.631,0.720,-6.097,0.032,-0.008,0.010,0.024,0.004,0.027,-0.0048,0.0254,-0.1101,0.024,16
133.738845,-0.054272,0.955652,0.289454,-0.104513,-0.293726,0.950159,0.993042,0.021315,0.115819,10.4278,-83.2369,-117.4420,0.009760,0.133780,1.017080,0.421716,0.926073,0.130341,0.003010,0.007497,-0.020155,0.021315,0.115819,0.993042,0.000245,0.005661,-0.020962,-5.6150,1.6470,7.4460,0.438127,-0.530008,-0.401474,-0.604941,40.34979340,-111.62411980,2435.57,1.635,0.720,-6.103,-0.013,0.026,0.072,0.027,0.011,0.013,-0.0142,0.0205,-0.1072,0.030,16
133.813899,-0.049066,0.958595,0.280516,-0.100440,-0.284166,0.953500,0.993732,0.018609,0.110224,9.5829,-83.5818,-116.0359,0.000480,0.112790,1.018550,0.393816,0.939088,0.114845,-0.007808,-0.005456,-0.021247,0.018609,0.110224,0.993732,-0.006329,-0.009734,-0.020182,-3.6620,2.5630,8.9720,0.440736,-0.530301,-0.404560,-0.600720,40.34979340,-111.62411980,2435.56,1.635,0.720,-6.112,0.024,-0.007,-0.011,0.031,0.017,-0.001,-0.0212,0.0189,-0.0985,0.035,16
133.888954,-0.046021,0.962257,0.268224,-0.103135,-0.271650,0.956854,0.993602,0.016372,0.111744,8.3352,-83.5154,-114.0473,0.001460,0.137200,1.000000,0.400178,0.919433,0.115441,0.002311,0.017415,-0.036936,0.016372,0.111744,0.993602,-0.003112,0.013156,-0.038602,0.3660,2.5630,10.8640,0.445554,-0.527704,-0.407009,-0.597791,40.34979340,-111.62411980,2435.56,1.635,0.720,-6.109,0.062,-0.019,-0.038,0.031,0.019,-0.013,-0.0283,0.0167,-0.0827,0.037,16
