timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,uT,uT,uT,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
453.988378,-0.458479,-0.094448,0.883672,0.342262,-0.936403,0.077493,0.820155,0.337977,0.461647,36.2083,-55.1003,143.2580,0.329100,0.465330,0.850580,0.556799,-0.257184,0.819851,-0.001208,-0.008394,-0.014944,0.337977,0.461647,0.820155,0.002923,-0.008617,-0.014575,-2.3190,-1.0370,3.3560,-0.129194,-0.504053,-0.122911,-0.845063,-0.1710,-0.0070,-0.4655,40.34978820,-111.62412110,2435.15,-0.378,-12.966,-11.779,0.028,0.047,0.026,-0.004,0.051,0.067,-0.0345,0.0239,-0.0070,0.051,15
454.063430,-0.454590,-0.090992,0.886041,0.345246,-0.935001,0.081111,0.821068,0.342775,0.456456,36.9046,-55.1919,142.7845,0.343260,0.455070,0.849120,0.554905,-0.238108,0.825412,-0.005540,-0.018448,-0.015952,0.342775,0.456456,0.821068,0.012285,-0.013686,-0.016948,-2.8680,-1.4030,3.2340,-0.129292,-0.505953,-0.125631,-0.843511,-0.1710,-0.0070,-0.4655,40.34978820,-111.62412117,2435.15,-0.378,-12.960,-11.777,0.008,0.027,0.008,-0.008,0.054,0.065,-0.0320,0.0148,-0.0193,0.055,15
454.138480,-0.450806,-0.085447,0.888523,0.344211,-0.935062,0.084718,0.823585,0.344030,0.450944,37.3404,-55.4453,142.6367,0.320310,0.446770,0.852530,0.574919,-0.235279,0.801948,-0.006381,0.004224,-0.024753,0.344030,0.450944,0.823585,-0.011920,-0.016474,-0.016055,-3.1120,0.5490,3.4170,-0.127549,-0.508260,-0.127279,-0.842142,-0.1710,-0.0100,-0.4675,40.34978818,-111.62412120,2435.15,-0.380,-12.957,-11.775,-0.058,0.051,0.092,-0.010,0.056,0.060,-0.0289,0.0045,-0.0315,0.057,15
454.213531,-0.446712,-0.080607,0.891039,0.345007,-0.934425,0.088433,0.825481,0.346919,0.445229,37.9254,-55.6373,142.3202,0.329580,0.438960,0.857420,0.581384,-0.220643,0.806094,-0.010265,-0.000973,-0.020970,0.346919,0.445229,0.825481,-0.005539,-0.018569,-0.013061,-2.8680,-0.3660,3.8450,-0.126582,-0.510510,-0.129478,-0.840590,-0.1720,-0.0040,-0.4645,40.34978810,-111.62412127,2435.16,-0.389,-12.951,-11.774,0.008,0.077,0.065,-0.012,0.056,0.054,-0.0257,-0.0065,-0.0427,0.058,15
454.288582,-0.443004,-0.077200,0.893190,0.348234,-0.932873,0.092088,0.826124,0.351835,0.440150,38.6372,-55.7026,141.8300,0.351070,0.432120,0.862300,0.581313,-0.201451,0.821603,-0.015101,-0.015239,-0.012355,0.351835,0.440150,0.826124,0.011035,-0.020330,-0.008824,-1.9530,-1.3420,3.9060,-0.126760,-0.512279,-0.132269,-0.839051,-0.1770,-0.0070,-0.4645,40.34978810,-111.62412140,2435.16,-0.389,-12.940,-11.768,0.016,0.039,0.061,-0.013,0.055,0.051,-0.0228,-0.0175,-0.0513,0.056,15
454.363633,-0.440609,-0.072211,0.894790,0.348875,-0.932181,0.096563,0.827134,0.354717,0.435920,39.1359,-55.8054,141.6277,0.340330,0.429190,0.850580,0.580146,-0.199216,0.804524,-0.007344,-0.006946,-0.027041,0.354717,0.435920,0.827134,-0.002587,-0.019030,-0.021554,-1.4640,0.1220,4.2720,-0.125628,-0.513725,-0.134636,-0.837960,-0.1770,-0.0070,-0.4645,40.34978803,-111.62412147,2435.16,-0.397,-12.934,-11.764,-0.049,0.055,0.035,-0.014,0.054,0.050,-0.0206,-0.0277,-0.0560,0.056,15
454.438684,-0.439825,-0.066576,0.895612,0.350212,-0.931015,0.102777,0.826985,0.358859,0.432800,39.6641,-55.7903,141.4713,0.351070,0.442380,0.852530,0.579675,-0.201292,0.818056,0.005854,-0.010828,-0.015827,0.358859,0.432800,0.826985,0.004011,-0.002720,-0.019455,-0.7930,-0.4270,5.0650,-0.124459,-0.514390,-0.137851,-0.837204,-0.1770,-0.0010,-0.4685,40.34978800,-111.62412152,2435.17,-0.400,-12.930,-11.758,-0.047,0.097,0.079,-0.016,0.052,0.048,-0.0192,-0.0364,-0.0569,0.054,15
454.513734,-0.437153,-0.061514,0.897281,0.352930,-0.929369,0.108233,0.827247,0.363992,0.427986,40.3804,-55.8170,141.0847,0.366690,0.424800,0.850580,0.576779,-0.173319,0.822003,-0.005315,-0.022797,-0.019275,0.363992,0.427986,0.827247,0.014498,-0.015486,-0.021667,-1.7700,-0.8540,4.6380,-0.123961,-0.515808,-0.141243,-0.835839,-0.1800,0.0020,-0.4735,40.34978800,-111.62412160,2435.17,-0.400,-12.923,-11.757,0.015,0.024,0.018,-0.017,0.048,0.044,-0.0186,-0.0431,-0.0545,0.051,15
454.588785,-0.434763,-0.059810,0.898557,0.355150,-0.928309,0.110048,0.827556,0.366967,0.424836,40.8200,-55.8485,140.7552,0.360830,0.428710,0.851070,0.582218,-0.176168,0.817495,0.001431,-0.013815,-0.019283,0.366967,0.424836,0.827556,0.005663,-0.008426,-0.021486,-1.6470,-0.6100,2.5020,-0.124262,-0.516892,-0.142844,-0.834852,-0.1800,0.0060,-0.4615,40.34978800,-111.62412162,2435.18,-0.400,-12.921,-11.754,-0.018,0.044,0.027,-0.018,0.042,0.036,-0.0191,-0.0475,-0.0500,0.046,15
454.663837,-0.432063,-0.057987,0.899977,0.357130,-0.927352,0.111701,0.828118,0.369671,0.421383,41.2598,-55.9059,140.4239,0.358390,0.421870,0.850090,0.585751,-0.168274,0.810956,-0.000712,-0.010025,-0.023856,0.369671,0.421383,0.828118,0.000519,-0.011813,-0.023028,-1.8920,-0.6710,2.3190,-0.124467,-0.518147,-0.144333,-0.833786,-0.1800,0.0060,-0.4615,40.34978800,-111.62412170,2435.18,-0.400,-12.915,-11.748,-0.023,0.037,0.044,-0.018,0.035,0.026,-0.0207,-0.0494,-0.0437,0.039,15
454.738887,-0.429745,-0.054686,0.901293,0.358987,-0.926235,0.114969,0.828521,0.372960,0.417676,41.7629,-55.9471,140.1264,0.367670,0.423330,0.855950,0.590307,-0.161707,0.820017,0.001205,-0.013102,-0.014906,0.372960,0.417676,0.828521,0.006510,-0.006646,-0.017571,-2.0140,-0.8540,2.6850,-0.124194,-0.519330,-0.146487,-0.832715,-0.1810,0.0050,-0.4735,40.34978790,-111.62412180,2435.19,-0.411,-12.906,-11.741,-0.033,0.016,-0.006,-0.019,0.028,0.019,-0.0230,-0.0492,-0.0356,0.034,15
454.813938,-0.424959,-0.051422,0.903751,0.360401,-0.925455,0.116810,0.830374,0.375352,0.411813,42.3480,-56.1372,139.6993,0.364250,0.402340,0.856440,0.598528,-0.141031,0.806176,-0.011667,-0.010013,-0.024427,0.375352,0.411813,0.830374,0.000698,-0.021773,-0.018934,-3.3560,-0.3660,2.3800,-0.123894,-0.521700,-0.148064,-0.830997,-0.1800,0.0080,-0.4655,40.34978790,-111.62412180,2435.20,-0.411,-12.906,-11.732,-0.012,0.044,0.051,-0.021,0.025,0.017,-0.0261,-0.0472,-0.0254,0.032,15
454.888989,-0.423085,-0.047444,0.904847,0.362202,-0.924226,0.120897,0.830547,0.378887,0.408210,42.8664,-56.1550,139.4332,0.378900,0.412590,0.857910,0.596396,-0.140369,0.821227,-0.000265,-0.018264,-0.013406,0.378887,0.408210,0.830547,0.011813,-0.007920,-0.017637,-2.1970,-1.2810,1.7700,-0.123389,-0.522717,-0.150540,-0.829988,-0.1720,0.0120,-0.4685,40.34978790,-111.62412182,2435.20,-0.411,-12.904,-11.728,-0.030,0.007,0.011,-0.024,0.023,0.019,-0.0302,-0.0438,-0.0135,0.033,15
454.964040,-0.421775,-0.042637,0.905698,0.362005,-0.923744,0.125096,0.831299,0.380629,0.405047,43.2199,-56.2324,139.3608,0.372550,0.405270,0.856930,0.601708,-0.132302,0.811055,-0.002927,-0.011959,-0.019577,0.380629,0.405047,0.831299,0.003721,-0.012077,-0.019369,-1.7700,-0.1220,1.6470,-0.121992,-0.523670,-0.152466,-0.829241,-0.1720,0.0120,-0.4685,40.34978783,-111.62412190,2435.20,-0.419,-12.898,-11.727,-0.043,0.021,-0.048,-0.026,0.021,0.020,-0.0348,-0.0396,-0.0018,0.033,15
455.039091,-0.419535,-0.040883,0.906818,0.362704,-0.923323,0.126176,0.832127,0.381842,0.402195,43.5130,-56.3179,139.1553,0.371580,0.405270,0.856930,0.604620,-0.131297,0.808604,0.000045,-0.009910,-0.019930,0.381842,0.402195,0.832127,0.001538,-0.009225,-0.020197,-1.5250,0.3660,1.9530,-0.121796,-0.524784,-0.153311,-0.828410,-0.1840,0.0140,-0.4615,40.34978780,-111.62412190,2435.20,-0.423,-12.898,-11.725,0.031,-0.017,0.015,-0.029,0.018,0.020,-0.0393,-0.0353,0.0070,0.034,15
455.114142,-0.418039,-0.039163,0.907584,0.363103,-0.922995,0.127420,0.832706,0.382814,0.400069,43.7374,-56.3777,139.0229,0.369140,0.405270,0.859860,0.610209,-0.130463,0.806531,0.001091,-0.005655,-0.018417,0.382814,0.400069,0.832706,-0.001874,-0.007099,-0.017846,-1.7080,-0.4270,0.3660,-0.121484,-0.525568,-0.154091,-0.827814,-0.1770,0.0170,-0.4685,40.34978780,-111.62412190,2435.21,-0.423,-12.898,-11.720,-0.069,0.047,0.059,-0.032,0.016,0.021,-0.0427,-0.0313,0.0107,0.035,15
455.189193,-0.415870,-0.038611,0.908604,0.364447,-0.922439,0.127609,0.833205,0.384207,0.397686,44.0123,-56.4294,138.7703,0.376460,0.400390,0.860350,0.609700,-0.122348,0.809650,-0.001450,-0.011471,-0.017136,0.384207,0.397686,0.833205,0.004053,-0.009596,-0.017855,-1.5860,-0.3050,0.7320,-0.121837,-0.526518,-0.154713,-0.827042,-0.1810,0.0170,-0.4595,40.34978770,-111.62412190,2435.22,-0.434,-12.898,-11.714,-0.015,0.032,0.044,-0.034,0.014,0.024,-0.0434,-0.0278,0.0079,0.037,15
455.264243,-0.412998,-0.036647,0.909994,0.365149,-0.922025,0.128591,0.834325,0.385391,0.394176,44.3544,-56.5456,138.5187,0.376460,0.387690,0.858390,0.611445,-0.109615,0.801859,-0.008554,-0.012705,-0.023766,0.385391,0.394176,0.834325,0.002869,-0.018786,-0.020935,-1.8920,0.2440,1.3420,-0.121607,-0.527933,-0.155561,-0.826014,-0.1810,0.0170,-0.4595,40.34978770,-111.62412190,2435.21,-0.434,-12.898,-11.715,-0.053,0.007,0.027,-0.038,0.013,0.030,-0.0401,-0.0245,-0.0015,0.040,15
455.339294,-0.413869,-0.032095,0.909770,0.364087,-0.921804,0.133110,0.834358,0.386326,0.393192,44.4954,-56.5490,138.6614,0.377920,0.401360,0.862790,0.615650,-0.117534,0.809618,0.002989,-0.009711,-0.014137,0.386326,0.393192,0.834358,0.003394,-0.004132,-0.016568,0.0610,0.6710,2.1970,-0.119915,-0.527907,-0.157221,-0.825964,-0.1780,0.0170,-0.4685,40.34978768,-111.62412192,2435.22,-0.436,-12.896,-11.709,-0.052,0.010,0.061,-0.044,0.012,0.037,-0.0329,-0.0207,-0.0162,0.046,15
455.414345,-0.413732,-0.029281,0.909928,0.363601,-0.921623,0.135668,0.834637,0.386981,0.391952,44.6344,-56.5781,138.6899,0.377920,0.388180,0.860350,0.615132,-0.103621,0.802860,-0.006724,-0.011717,-0.021337,0.386981,0.391952,0.834637,0.002739,-0.016072,-0.019287,0.3050,0.9760,2.0750,-0.118950,-0.528190,-0.158239,-0.825728,-0.1840,0.0120,-0.4625,40.34978760,-111.62412193,2435.22,-0.445,-12.895,-11.706,-0.013,0.004,-0.018,-0.049,0.010,0.038,-0.0221,-0.0165,-0.0358,0.050,15
455.489396,-0.414870,-0.026560,0.909493,0.362392,-0.921694,0.138391,0.834599,0.387007,0.392008,44.6322,-56.5741,138.8625,0.377920,0.393060,0.862790,0.617474,-0.105924,0.805749,-0.003329,-0.010148,-0.017388,0.387007,0.392008,0.834599,0.002713,-0.011248,-0.016809,0.6100,0.7930,0.7320,-0.117733,-0.527924,-0.159034,-0.825919,-0.1780,0.0120,-0.4655,40.34978758,-111.62412200,2435.23,-0.447,-12.889,-11.703,-0.051,-0.026,-0.012,-0.053,0.006,0.034,-0.0079,-0.0122,-0.0602,0.053,15
455.564447,-0.417047,-0.024235,0.908562,0.359920,-0.922327,0.140608,0.834584,0.385650,0.393376,44.4318,-56.5725,139.2051,0.366210,0.399410,0.860350,0.619275,-0.115608,0.798106,0.002513,-0.000757,-0.021463,0.385650,0.393376,0.834584,-0.007640,-0.006266,-0.019234,1.2200,1.3420,0.4270,-0.116192,-0.527234,-0.159173,-0.826552,-0.1780,0.0120,-0.4655,40.34978750,-111.62412200,2435.23,-0.456,-12.889,-11.700,-0.040,0.024,0.060,-0.056,0.004,0.026,0.0091,-0.0085,-0.0891,0.056,14
455.639497,-0.419615,-0.020986,0.907460,0.357382,-0.922804,0.143914,0.834387,0.384699,0.394722,44.2632,-56.5521,139.5792,0.365720,0.400390,0.858390,0.617090,-0.115245,0.798007,0.002943,-0.001834,-0.022899,0.384699,0.394722,0.834387,-0.007179,-0.006632,-0.020997,1.8920,1.7700,1.9530,-0.114350,-0.526419,-0.159757,-0.827215,-0.1800,0.0170,-0.4645,40.34978748,-111.62412200,2435.23,-0.458,-12.889,-11.696,-0.098,0.015,0.085,-0.056,0.002,0.017,0.0279,-0.0061,-0.1206,0.056,15
455.714549,-0.421706,-0.014053,0.906624,0.354455,-0.922871,0.150566,0.834581,0.384852,0.394161,44.3153,-56.5722,139.9521,0.371090,0.395500,0.858880,0.616632,-0.104142,0.800451,-0.001181,-0.007177,-0.022352,0.384852,0.394161,0.834581,-0.001962,-0.010961,-0.020701,1.1590,1.7700,3.3560,-0.111338,-0.526071,-0.161766,-0.827457,-0.1740,0.0120,-0.4705,40.34978740,-111.62412200,2435.23,-0.467,-12.889,-11.697,-0.027,0.007,0.024,-0.052,0.003,0.007,0.0475,-0.0054,-0.1522,0.053,15
455.789599,-0.424236,-0.005088,0.905537,0.350737,-0.922855,0.159131,0.834870,0.385115,0.393293,44.3981,-56.6023,140.4177,0.367180,0.401360,0.858880,0.619935,-0.104938,0.798908,0.005103,-0.002374,-0.021551,0.385115,0.393293,0.834870,-0.006135,-0.004233,-0.020990,1.7700,2.6850,6.0420,-0.107474,-0.525672,-0.164384,-0.827705,-0.1770,0.0150,-0.4675,40.34978740,-111.62412202,2435.23,-0.467,-12.887,-11.699,-0.027,0.001,-0.036,-0.047,0.006,-0.003,0.0657,-0.0066,-0.1808,0.047,15
455.864650,-0.426651,0.003123,0.904411,0.347078,-0.922862,0.166919,0.835168,0.385118,0.392656,44.4447,-56.6333,140.8718,0.361810,0.402830,0.859370,0.624115,-0.102735,0.794746,0.006915,0.003047,-0.022636,0.385118,0.392656,0.835168,-0.011508,-0.002126,-0.020798,1.7700,2.5630,5.9200,-0.103854,-0.525251,-0.166683,-0.827975,-0.1770,0.0150,-0.4675,40.34978733,-111.62412210,2435.23,-0.475,-12.881,-11.701,-0.097,-0.019,-0.070,-0.038,0.009,-0.018,0.0801,-0.0098,-0.2041,0.039,15
455.939702,-0.429469,0.009404,0.903033,0.345821,-0.922013,0.174068,0.834245,0.387045,0.392724,44.5827,-56.5373,141.1579,0.371090,0.410150,0.855950,0.617436,-0.100839,0.804478,0.014595,-0.003333,-0.019028,0.387045,0.392724,0.834245,-0.004155,0.005126,-0.023295,2.5020,1.7080,6.8960,-0.101541,-0.524362,-0.169361,-0.828282,-0.1830,0.0140,-0.4625,40.34978730,-111.62412210,2435.23,-0.478,-12.881,-11.702,-0.043,0.003,-0.043,-0.028,0.010,-0.038,0.0898,-0.0155,-0.2221,0.030,15
456.014753,-0.433877,0.022129,0.900700,0.340899,-0.921344,0.186851,0.833990,0.388118,0.392206,44.6999,-56.5108,141.8431,0.359860,0.411620,0.851560,0.619974,-0.097453,0.793864,0.017945,0.007142,-0.026474,0.388118,0.392206,0.833990,-0.016458,0.007114,-0.027430,2.4410,2.6240,8.4220,-0.096158,-0.523274,-0.173441,-0.828768,-0.1680,0.0120,-0.4685,40.34978730,-111.62412210,2435.23,-0.478,-12.881,-11.699,0.036,0.015,-0.021,-0.018,0.009,-0.060,0.0947,-0.0242,-0.2344,0.021,15
456.089803,-0.437360,0.032825,0.898687,0.338621,-0.919770,0.198391,0.833098,0.391082,0.391156,44.9946,-56.4183,142.2516,0.367670,0.420410,0.850580,0.617401,-0.093433,0.803429,0.026891,0.004726,-0.020835,0.391082,0.391156,0.833098,-0.011612,0.016954,-0.027518,1.8920,1.4640,9.0940,-0.092229,-0.522316,-0.177788,-0.828898,-0.1690,0.0210,-0.4615,40.34978720,-111.62412220,2435.24,-0.489,-12.872,-11.693,-0.068,0.067,-0.038,-0.008,0.007,-0.083,0.0957,-0.0347,-0.2408,0.011,15
456.164853,-0.436850,0.042753,0.898518,0.339180,-0.917313,0.208553,0.833138,0.395866,0.386227,45.7061,-56.4225,142.1734,0.378900,0.396480,0.853510,0.618322,-0.057179,0.802277,0.008699,-0.004042,-0.023354,0.395866,0.386227,0.833138,-0.005166,-0.002047,-0.024628,-0.4880,0.1830,8.8500,-0.089533,-0.523029,-0.182558,-0.827706,-0.1690,0.0210,-0.4615,40.34978720,-111.62412227,2435.24,-0.489,-12.866,-11.689,0.051,-0.043,-0.153,0.002,0.004,-0.104,0.0945,-0.0457,-0.2404,0.006,15
456.239905,-0.437078,0.051122,0.897969,0.341154,-0.914354,0.218109,0.832212,0.401676,0.382204,46.4230,-56.3266,142.0268,0.393060,0.401850,0.848630,0.610789,-0.048246,0.812872,0.019252,-0.011060,-0.019700,0.401676,0.382204,0.832212,0.003184,0.007346,-0.028582,-0.3050,-0.5490,8.4220,-0.087709,-0.523228,-0.187431,-0.826685,-0.1740,0.0170,-0.4675,40.34978720,-111.62412232,2435.24,-0.489,-12.862,-11.694,0.028,0.034,-0.150,0.010,0.000,-0.122,0.0926,-0.0552,-0.2325,0.010,15
456.314955,-0.436039,0.058856,0.898001,0.343653,-0.911349,0.226597,0.831729,0.407406,0.377157,47.2080,-56.2767,141.7575,0.397460,0.389640,0.853020,0.615638,-0.025217,0.811043,0.010611,-0.009796,-0.018895,0.407406,0.377157,0.831729,0.001854,0.000183,-0.023709,-1.4640,-1.3420,6.8350,-0.086270,-0.523964,-0.192050,-0.825310,-0.1680,0.0180,-0.4645,40.34978720,-111.62412240,2435.25,-0.489,-12.855,-11.683,-0.030,-0.001,-0.094,0.014,-0.005,-0.140,0.0903,-0.0618,-0.2163,0.015,15
456.390006,-0.434386,0.064266,0.898431,0.347816,-0.908117,0.233125,0.830863,0.413755,0.372120,48.0326,-56.1875,141.3155,0.417960,0.379880,0.850090,0.606605,-0.001425,0.820780,0.008145,-0.024557,-0.016481,0.413755,0.372120,0.830863,0.016005,-0.004540,-0.025773,-2.0750,-2.0750,4.8210,-0.086049,-0.524788,-0.196309,-0.823806,-0.1680,0.0180,-0.4645,40.34978712,-111.62412248,2435.23,-0.498,-12.849,-11.694,0.020,-0.004,-0.158,0.018,-0.013,-0.159,0.0881,-0.0641,-0.1921,0.022,15
456.465057,-0.431920,0.069777,0.899209,0.349577,-0.906115,0.238227,0.831409,0.417237,0.366977,48.6671,-56.2438,141.0148,0.410150,0.378900,0.852050,0.615457,0.003033,0.811776,0.010511,-0.012875,-0.018424,0.417237,0.366977,0.831409,0.004713,-0.000377,-0.024359,-2.5020,-0.3050,4.6380,-0.085061,-0.526122,-0.199266,-0.822346,-0.1710,0.0270,-0.4645,40.34978713,-111.62412247,2435.23,-0.497,-12.849,-11.694,0.019,-0.029,-0.214,0.020,-0.022,-0.177,0.0863,-0.0620,-0.1614,0.030,15
456.540108,-0.428433,0.073014,0.900619,0.352067,-0.904467,0.240808,0.832162,0.420248,0.361797,49.2744,-56.3215,140.5882,0.409660,0.372070,0.854000,0.620783,0.013352,0.806240,0.008186,-0.009739,-0.019499,0.420248,0.361797,0.832162,0.001212,-0.002027,-0.023162,-3.2340,-0.7930,3.0510,-0.084996,-0.527787,-0.201351,-0.820777,-0.1740,0.0320,-0.4705,40.34978710,-111.62412252,2435.24,-0.500,-12.845,-11.689,0.014,-0.037,-0.204,0.023,-0.030,-0.190,0.0851,-0.0556,-0.1267,0.038,15
456.615159,-0.425434,0.077200,0.901691,0.353624,-0.902961,0.244155,0.833040,0.422731,0.356850,49.8305,-56.4123,140.2663,0.406730,0.367670,0.860830,0.631550,0.022014,0.801436,0.005663,-0.002654,-0.016641,0.422731,0.356850,0.833040,-0.004201,-0.001480,-0.017210,-3.4790,-1.1590,2.0750,-0.084344,-0.529310,-0.203484,-0.819336,-0.1680,0.0330,-0.4775,40.34978710,-111.62412260,2435.24,-0.500,-12.838,-11.686,0.073,-0.016,-0.171,0.030,-0.035,-0.199,0.0846,-0.0453,-0.0899,0.047,15
456.690209,-0.423746,0.080587,0.902189,0.355395,-0.901370,0.247438,0.833147,0.425485,0.353312,50.2946,-56.4233,140.0135,0.406730,0.361810,0.852050,0.625517,0.029255,0.793850,0.007068,-0.003947,-0.026045,0.425485,0.353312,0.833147,-0.006955,-0.003802,-0.026097,-2.6240,-1.5860,1.4640,-0.083957,-0.530168,-0.205587,-0.818295,-0.1680,0.0330,-0.4775,40.34978710,-111.62412260,2435.24,-0.500,-12.838,-11.691,0.008,-0.061,-0.184,0.040,-0.039,-0.204,0.0849,-0.0317,-0.0522,0.056,15
456.765261,-0.421350,0.081236,0.903252,0.360303,-0.899008,0.248929,0.832253,0.430331,0.349528,50.9155,-56.3309,139.4657,0.433100,0.368160,0.850580,0.615709,0.036803,0.816181,0.018142,-0.021131,-0.013716,0.430331,0.349528,0.832253,0.014569,0.006332,-0.026673,-2.7460,-2.1360,2.2580,-0.085395,-0.531067,-0.207855,-0.816989,-0.1780,0.0360,-0.4675,40.34978710,-111.62412260,2435.24,-0.500,-12.838,-11.689,-0.028,-0.043,-0.236,0.050,-0.040,-0.206,0.0848,-0.0160,-0.0143,0.064,15
456.840312,-0.416905,0.084919,0.904974,0.361433,-0.898041,0.250774,0.834000,0.431637,0.343706,51.4702,-56.5119,139.0766,0.406730,0.360350,0.852050,0.632116,0.037069,0.787608,0.014054,0.003119,-0.026641,0.431637,0.343706,0.834000,-0.013107,0.004344,-0.026950,-3.9670,0.1830,3.5400,-0.084792,-0.533252,-0.209260,-0.815269,-0.1810,0.0350,-0.4675,40.34978710,-111.62412270,2435.25,-0.500,-12.830,-11.683,0.073,-0.058,-0.234,0.058,-0.041,-0.205,0.0817,-0.0002,0.0231,0.071,15
456.915362,-0.412902,0.087259,0.906586,0.364638,-0.896305,0.252343,0.834596,0.434769,0.338268,52.1156,-56.5738,138.5519,0.420890,0.358390,0.853510,0.631267,0.047623,0.795805,0.017681,-0.005675,-0.020029,0.434769,0.338268,0.834596,-0.002079,0.007822,-0.026086,-4.0280,-1.2200,2.8680,-0.085237,-0.535055,-0.211145,-0.813553,-0.1770,0.0470,-0.4675,40.34978717,-111.62412270,2435.24,-0.492,-12.830,-11.686,0.145,-0.030,-0.183,0.065,-0.039,-0.200,0.0741,0.0138,0.0582,0.076,15
456.990413,-0.407548,0.089407,0.908797,0.368469,-0.894484,0.253238,0.835545,0.438070,0.331602,52.8757,-56.6726,137.8829,0.430170,0.340820,0.855950,0.633041,0.070405,0.792564,0.007572,-0.013331,-0.019863,0.438070,0.331602,0.835545,0.003900,-0.003082,-0.024595,-4.8210,-1.3420,2.1360,-0.085979,-0.537432,-0.212992,-0.811424,-0.1770,0.0470,-0.4675,40.34978720,-111.62412270,2435.25,-0.489,-12.830,-11.678,0.057,-0.055,-0.152,0.071,-0.036,-0.191,0.0613,0.0239,0.0892,0.080,15
457.065464,-0.399413,0.095528,0.911780,0.370705,-0.892792,0.255930,0.838479,0.440223,0.321180,53.8860,-56.9798,137.1349,0.424800,0.317870,0.862790,0.647370,0.094497,0.773231,-0.006316,-0.008430,-0.023956,0.440223,0.321180,0.838479,-0.003623,-0.015610,-0.020689,-6.3470,0.0610,4.0890,-0.085110,-0.541341,-0.215314,-0.808299,-0.1750,0.0530,-0.4655,40.34978720,-111.62412277,2435.25,-0.489,-12.824,-11.676,0.071,0.010,-0.208,0.077,-0.031,-0.181,0.0436,0.0296,0.1157,0.083,15
457.140515,-0.391275,0.102332,0.914566,0.374444,-0.890112,0.259793,0.840652,0.444105,0.309961,55.0870,-57.2090,136.2592,0.442380,0.306640,0.862300,0.646917,0.116722,0.775347,-0.004119,-0.021770,-0.019998,0.444105,0.309961,0.840652,0.010075,-0.015621,-0.023352,-5.9810,-0.1220,5.8590,-0.084519,-0.545178,-0.218634,-0.804883,-0.1810,0.0560,-0.4645,40.34978720,-111.62412290,2435.26,-0.489,-12.813,-11.674,0.056,-0.009,-0.187,0.082,-0.026,-0.169,0.0233,0.0308,0.1377,0.086,15
457.215566,-0.385755,0.112008,0.915777,0.375606,-0.887554,0.266773,0.842683,0.446880,0.300307,56.0986,-57.4245,135.7637,0.445310,0.312500,0.862790,0.653345,0.120070,0.774007,0.010650,-0.018458,-0.016437,0.446880,0.300307,0.842683,0.010230,-0.000107,-0.024893,-4.7600,1.0980,7.0800,-0.082156,-0.548063,-0.222426,-0.802125,-0.1770,0.0600,-0.4655,40.34978727,-111.62412290,2435.26,-0.481,-12.813,-11.671,0.123,-0.044,-0.146,0.085,-0.020,-0.158,0.0024,0.0284,0.1554,0.087,15
457.290616,-0.378326,0.123581,0.917386,0.373665,-0.886327,0.273494,0.846903,0.446265,0.289142,57.0601,-57.8764,135.3551,0.422850,0.297360,0.862790,0.668285,0.130414,0.740283,0.005834,-0.001701,-0.031019,0.446265,0.289142,0.846903,-0.011615,-0.004082,-0.029113,-5.7980,3.1730,7.5070,-0.078246,-0.552010,-0.225198,-0.799030,-0.1770,0.0600,-0.4655,40.34978730,-111.62412292,2435.26,-0.478,-12.811,-11.667,0.056,-0.049,-0.121,0.084,-0.016,-0.144,-0.0177,0.0233,0.1693,0.086,15
457.365668,-0.368735,0.136116,0.919515,0.372911,-0.884463,0.280468,0.851453,0.446316,0.275373,58.3258,-58.3700,134.6773,0.415520,0.274900,0.873530,0.687425,0.156811,0.717035,-0.005878,0.004671,-0.031513,0.446316,0.275373,0.851453,-0.018996,-0.012773,-0.022923,-7.0800,2.3190,8.2390,-0.074457,-0.556856,-0.228527,-0.795074,-0.1710,0.0720,-0.4645,40.34978730,-111.62412300,2435.27,-0.478,-12.805,-11.659,0.008,0.018,-0.113,0.080,-0.014,-0.130,-0.0362,0.0161,0.1791,0.081,15
